Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 00:51:12,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:12,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:13,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:13,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:14,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:14,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:15,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:15,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:16,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:16,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:17,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:17,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:18,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:18,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:18,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:19,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:19,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:20,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:20,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:21,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:21,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:22,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:22,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:23,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:23,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:24,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:24,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:24,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:25,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:25,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:26,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:26,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:27,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:27,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:28,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:28,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:29,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:29,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:30,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:30,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:31,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:31,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:31,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:32,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:32,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:33,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:33,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:34,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:34,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:35,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:35,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:36,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:36,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:37,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:37,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:38,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:38,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:38,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:39,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:39,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:40,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:40,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:41,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:41,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:42,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:42,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:43,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:43,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:44,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:44,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:44,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:45,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:45,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:46,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:46,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:47,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:47,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:48,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:48,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:49,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:49,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:50,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:51,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:51,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:52,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-6,0,39,1,134,60,130,0
2022/09/19/ 00:51:52,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-6,-6,0,37,1,134,60,130,0
2022/09/19/ 00:51:52,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-6,0,38,1,134,60,130,0
2022/09/19/ 00:51:53,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:53,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-5,0,38,1,134,60,130,0
2022/09/19/ 00:51:54,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,-5,0,39,1,134,60,130,0
2022/09/19/ 00:51:55,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-5,-5,0,37,1,134,60,130,0
2022/09/19/ 00:51:55,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,-5,0,38,1,134,60,130,0
