Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 19:50:59,+UUDF:CCF957966B2C,:CCF957966B2C,-56,12,-21,0,37,1,134,100,100,0
2022/09/22/ 19:50:59,+UUDF:CCF957966B2C,:CCF957966B2C,-57,6,-21,0,38,1,134,100,100,0
2022/09/22/ 19:51:00,+UUDF:CCF957966B2C,:CCF957966B2C,-57,12,-21,0,37,1,134,100,100,0
2022/09/22/ 19:51:00,+UUDF:CCF957966B2C,:CCF957966B2C,-57,12,-21,0,38,1,134,100,100,0
2022/09/22/ 19:51:01,+UUDF:CCF957966B2C,:CCF957966B2C,-57,12,-21,0,37,1,134,100,100,0
2022/09/22/ 19:51:01,+UUDF:CCF957966B2C,:CCF957966B2C,-57,13,-20,0,37,1,134,100,100,0
2022/09/22/ 19:51:02,+UUDF:CCF957966B2C,:CCF957966B2C,-57,13,-20,0,37,1,134,100,100,0
2022/09/22/ 19:51:02,+UUDF:CCF957966B2C,:CCF957966B2C,-57,13,-20,0,38,1,134,100,100,0
2022/09/22/ 19:51:03,+UUDF:CCF957966B2C,:CCF957966B2C,-57,13,-20,0,37,1,134,100,100,0
2022/09/22/ 19:51:03,+UUDF:CCF957966B2C,:CCF957966B2C,-57,13,-20,0,38,1,134,100,100,0
2022/09/22/ 19:51:04,+UUDF:CCF957966B2C,:CCF957966B2C,-57,13,-20,0,37,1,134,100,100,0
2022/09/22/ 19:51:04,+UUDF:CCF957966B2C,:CCF957966B2C,-61,6,-21,0,37,1,134,100,100,0
2022/09/22/ 19:51:04,+UUDF:CCF957966B2C,:CCF957966B2C,-56,5,-21,0,38,1,134,100,100,0
2022/09/22/ 19:51:05,+UUDF:CCF957966B2C,:CCF957966B2C,-61,5,-21,0,37,1,134,100,100,0
2022/09/22/ 19:51:05,+UUDF:CCF957966B2C,:CCF957966B2C,-56,5,-21,0,38,1,134,100,100,0
2022/09/22/ 19:51:06,+UUDF:CCF957966B2C,:CCF957966B2C,-57,5,-21,0,38,1,134,100,100,0
2022/09/22/ 19:51:06,+UUDF:CCF957966B2C,:CCF957966B2C,-58,5,-21,0,37,1,134,100,100,0
2022/09/22/ 19:51:07,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,-21,0,38,1,134,100,100,0
2022/09/22/ 19:51:07,+UUDF:CCF957966B2C,:CCF957966B2C,-58,4,-21,0,37,1,134,100,100,0
