Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/20/ 14:32:48,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-27,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:49,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:49,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-27,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:50,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-27,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:50,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-27,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:51,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-27,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:51,+UUDF:CCF957966B2C,:CCF957966B2C,-64,21,10,0,37,1,134,150,130,0
2022/09/20/ 14:32:52,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:53,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-28,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:53,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:53,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:54,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:54,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:55,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:55,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:56,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-2,0,39,1,134,150,130,0
2022/09/20/ 14:32:57,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-1,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:57,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:58,+UUDF:CCF957966B2C,:CCF957966B2C,-63,1,-1,0,37,1,134,150,130,0
2022/09/20/ 14:32:58,+UUDF:CCF957966B2C,:CCF957966B2C,-64,1,-1,0,38,1,134,150,130,0
2022/09/20/ 14:32:58,+UUDF:CCF957966B2C,:CCF957966B2C,-58,1,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:59,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-1,0,39,1,134,150,130,0
2022/09/20/ 14:32:59,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:00,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-2,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:00,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-28,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:01,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:01,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:02,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:02,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:02,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:03,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:03,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:04,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:05,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:05,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-28,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:06,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:06,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:06,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-28,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:07,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:07,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-28,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:08,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:08,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-28,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:09,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:10,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:10,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:10,+UUDF:CCF957966B2C,:CCF957966B2C,-64,1,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:11,+UUDF:CCF957966B2C,:CCF957966B2C,-58,1,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:11,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:12,+UUDF:CCF957966B2C,:CCF957966B2C,-64,1,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:12,+UUDF:CCF957966B2C,:CCF957966B2C,-57,1,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:13,+UUDF:CCF957966B2C,:CCF957966B2C,-62,1,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:13,+UUDF:CCF957966B2C,:CCF957966B2C,-63,1,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:14,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:14,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:14,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:15,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:15,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:16,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-29,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:16,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:17,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:17,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:18,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:18,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:19,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:19,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:20,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:20,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:21,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:21,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:22,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:22,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:23,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:23,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:24,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:24,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:25,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:25,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:26,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:26,+UUDF:CCF957966B2C,:CCF957966B2C,-63,20,11,0,37,1,134,150,130,0
2022/09/20/ 14:33:27,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:27,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:28,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:28,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:29,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:29,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:30,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:30,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-30,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:31,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:31,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:32,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:32,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-29,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:33,+UUDF:CCF957966B2C,:CCF957966B2C,-63,21,10,0,37,1,134,150,130,0
2022/09/20/ 14:33:33,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-29,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:34,+UUDF:CCF957966B2C,:CCF957966B2C,-63,21,10,0,37,1,134,150,130,0
2022/09/20/ 14:33:34,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-30,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:35,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-30,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:35,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-30,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:36,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-30,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:36,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-30,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:37,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-30,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:37,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-30,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:38,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-30,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:38,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-26,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:39,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:39,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:40,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-26,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:40,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:41,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:41,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-26,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:42,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-26,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:42,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-26,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:43,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-22,0,0,38,1,134,150,130,0
2022/09/20/ 14:33:43,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-22,0,0,39,1,134,150,130,0
2022/09/20/ 14:33:44,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-22,0,0,37,1,134,150,130,0
2022/09/20/ 14:33:44,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-22,0,0,39,1,134,150,130,0
2022/09/20/ 14:33:45,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-22,0,0,38,1,134,150,130,0
2022/09/20/ 14:33:45,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-22,0,0,39,1,134,150,130,0
2022/09/20/ 14:33:46,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-22,0,0,37,1,134,150,130,0
2022/09/20/ 14:33:46,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-22,0,0,38,1,134,150,130,0
2022/09/20/ 14:33:47,+UUDF:CCF957966B2C,:CCF957966B2C,-59,8,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:47,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-26,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,0,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:48,+UUDF:CCF957966B2C,:CCF957966B2C,-63,0,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:49,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:49,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-18,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:50,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-26,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:50,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-18,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:51,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-28,-2,0,38,1,134,150,130,0
2022/09/20/ 14:33:51,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:52,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-28,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:52,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:53,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-28,-2,0,38,1,134,150,130,0
2022/09/20/ 14:33:53,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:54,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-28,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:54,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-28,-2,0,39,1,134,150,130,0
2022/09/20/ 14:33:54,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-22,-2,0,37,1,134,150,130,0
2022/09/20/ 14:33:55,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-21,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:56,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-21,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:56,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-21,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:57,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-21,-1,0,38,1,134,150,130,0
2022/09/20/ 14:33:57,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-21,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:58,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-21,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:58,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-20,-1,0,37,1,134,150,130,0
2022/09/20/ 14:33:58,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-20,-1,0,39,1,134,150,130,0
2022/09/20/ 14:33:59,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-20,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:00,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-10,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:00,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-10,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:01,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-11,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:01,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-11,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:02,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:02,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:02,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-10,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:03,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-10,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:04,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-3,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:04,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-11,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:05,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:05,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-11,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:06,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:06,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:06,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,0,0,39,1,134,150,130,0
2022/09/20/ 14:34:07,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,0,0,37,1,134,150,130,0
2022/09/20/ 14:34:07,+UUDF:CCF957966B2C,:CCF957966B2C,-63,1,0,0,37,1,134,150,130,0
2022/09/20/ 14:34:08,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-3,0,0,38,1,134,150,130,0
2022/09/20/ 14:34:08,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:09,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:09,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-11,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:10,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:10,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:10,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:11,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-11,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:11,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:12,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:13,+UUDF:CCF957966B2C,:CCF957966B2C,-64,0,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:13,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:14,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-6,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:14,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:14,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-3,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:15,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:15,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-3,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:16,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-6,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:16,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:17,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:17,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-2,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:18,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:18,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-2,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:18,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:19,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-2,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:19,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-4,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:20,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-4,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:20,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-4,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:21,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-10,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:21,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-10,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:22,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-10,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:22,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-10,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:22,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-10,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:23,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-10,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:23,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-17,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:24,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-17,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:24,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-16,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:25,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-16,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:25,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-16,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:26,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-16,-1,0,38,1,134,150,130,0
2022/09/20/ 14:34:26,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-16,-1,0,39,1,134,150,130,0
2022/09/20/ 14:34:27,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-16,-1,0,37,1,134,150,130,0
2022/09/20/ 14:34:27,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-16,-1,0,39,1,134,150,130,0
