Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/18/ 03:45:59,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:00,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:00,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:01,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:01,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:01,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:02,+UUDF:CCF957966B2C,:CCF957966B2C,-44,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:02,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:03,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:04,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:04,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:05,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:05,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:06,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:06,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:06,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:07,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:08,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-4,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:08,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:09,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:09,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:10,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:10,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:10,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:11,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:12,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:12,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:13,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-4,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:13,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:14,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:14,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:15,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:15,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:16,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:16,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:17,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:17,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:18,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:18,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-4,-3,0,38,1,134,50,130,0
2022/09/18/ 03:46:19,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-4,-3,0,39,1,134,50,130,0
2022/09/18/ 03:46:19,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-3,0,37,1,134,50,130,0
2022/09/18/ 03:46:20,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:20,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-5,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:21,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:21,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-5,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:22,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-5,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:22,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:23,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-5,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:23,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-5,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:24,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-5,-5,0,38,1,134,50,130,0
2022/09/18/ 03:46:24,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-5,-5,0,39,1,134,50,130,0
2022/09/18/ 03:46:25,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,-5,0,37,1,134,50,130,0
2022/09/18/ 03:46:25,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-5,-5,0,38,1,134,50,130,0
2022/09/18/ 03:46:26,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-5,-5,0,39,1,134,50,130,0
2022/09/18/ 03:46:26,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-5,-5,0,37,1,134,50,130,0
2022/09/18/ 03:46:27,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-5,-5,0,38,1,134,50,130,0
2022/09/18/ 03:46:27,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-5,-5,0,39,1,134,50,130,0
2022/09/18/ 03:46:28,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-5,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:28,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:29,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-5,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:29,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-5,-4,0,39,1,134,50,130,0
2022/09/18/ 03:46:30,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-5,-4,0,37,1,134,50,130,0
2022/09/18/ 03:46:30,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-5,-4,0,38,1,134,50,130,0
2022/09/18/ 03:46:31,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,-4,0,39,1,134,50,130,0
