Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/19/ 01:41:15,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-4,41,0,39,0,134,80,130,1
2022/09/19/ 01:41:16,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,41,0,37,0,134,80,130,1
2022/09/19/ 01:41:16,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-4,41,0,38,0,134,80,130,1
2022/09/19/ 01:41:17,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-4,41,0,39,0,134,80,130,1
2022/09/19/ 01:41:17,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-4,41,0,37,0,134,80,130,1
2022/09/19/ 01:41:18,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:18,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:19,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:19,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:20,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:20,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,41,0,39,0,134,80,130,1
2022/09/19/ 01:41:21,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:21,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,41,0,38,0,134,80,130,1
2022/09/19/ 01:41:22,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,41,0,39,0,134,80,130,1
2022/09/19/ 01:41:23,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:23,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:23,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:24,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,42,0,39,0,134,80,130,1
2022/09/19/ 01:41:24,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,42,0,37,0,134,80,130,1
2022/09/19/ 01:41:25,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,42,0,38,0,134,80,130,1
2022/09/19/ 01:41:25,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,42,0,39,0,134,80,130,1
