Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 00:07:32,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-27,0,39,0,134,50,130,1
2022/09/19/ 00:07:33,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-1,-27,0,37,0,134,50,130,1
2022/09/19/ 00:07:33,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-1,-27,0,38,0,134,50,130,1
2022/09/19/ 00:07:34,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-26,0,39,0,134,50,130,1
2022/09/19/ 00:07:34,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-1,-26,0,37,0,134,50,130,1
2022/09/19/ 00:07:34,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-1,-26,0,38,0,134,50,130,1
2022/09/19/ 00:07:35,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-26,0,39,0,134,50,130,1
2022/09/19/ 00:07:35,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-1,-26,0,38,0,134,50,130,1
2022/09/19/ 00:07:36,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-10,-26,0,39,0,134,50,130,1
2022/09/19/ 00:07:37,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-9,-26,0,37,0,134,50,130,1
2022/09/19/ 00:07:37,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-9,-26,0,38,0,134,50,130,1
2022/09/19/ 00:07:38,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-10,-26,0,39,0,134,50,130,1
2022/09/19/ 00:07:38,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-9,-26,0,37,0,134,50,130,1
2022/09/19/ 00:07:39,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-9,-26,0,38,0,134,50,130,1
2022/09/19/ 00:07:39,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-9,-26,0,39,0,134,50,130,1
2022/09/19/ 00:07:40,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-26,0,37,0,134,50,130,1
2022/09/19/ 00:07:40,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,-26,0,38,0,134,50,130,1
2022/09/19/ 00:07:41,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:41,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-7,-24,0,38,0,134,50,130,1
2022/09/19/ 00:07:42,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-24,0,39,0,134,50,130,1
2022/09/19/ 00:07:42,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-24,0,37,0,134,50,130,1
2022/09/19/ 00:07:43,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-7,-24,0,38,0,134,50,130,1
2022/09/19/ 00:07:43,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-7,-24,0,39,0,134,50,130,1
2022/09/19/ 00:07:44,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-7,-24,0,37,0,134,50,130,1
2022/09/19/ 00:07:44,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-24,0,38,0,134,50,130,1
2022/09/19/ 00:07:45,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-7,-24,0,39,0,134,50,130,1
2022/09/19/ 00:07:46,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-23,0,39,0,134,50,130,1
2022/09/19/ 00:07:46,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:47,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-23,0,38,0,134,50,130,1
2022/09/19/ 00:07:47,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-23,0,39,0,134,50,130,1
2022/09/19/ 00:07:47,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-23,0,38,0,134,50,130,1
2022/09/19/ 00:07:48,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-23,0,39,0,134,50,130,1
2022/09/19/ 00:07:49,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:49,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-23,0,38,0,134,50,130,1
2022/09/19/ 00:07:50,+UUDF:F:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:50,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-7,-23,0,38,0,134,50,130,1
2022/09/19/ 00:07:51,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-23,0,39,0,134,50,130,1
2022/09/19/ 00:07:51,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:52,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-8,-23,0,38,0,134,50,130,1
2022/09/19/ 00:07:52,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-23,0,39,0,134,50,130,1
2022/09/19/ 00:07:53,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-23,0,37,0,134,50,130,1
2022/09/19/ 00:07:53,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,-23,0,38,0,134,50,130,1
2022/09/19/ 00:07:53,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-23,0,39,0,134,50,130,1
2022/09/19/ 00:07:54,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-22,0,37,0,134,50,130,1
2022/09/19/ 00:07:55,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-22,0,38,0,134,50,130,1
2022/09/19/ 00:07:55,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-22,0,39,0,134,50,130,1
2022/09/19/ 00:07:56,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-22,0,37,0,134,50,130,1
2022/09/19/ 00:07:56,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-22,0,38,0,134,50,130,1
2022/09/19/ 00:07:57,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-22,0,39,0,134,50,130,1
2022/09/19/ 00:07:57,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-22,0,37,0,134,50,130,1
2022/09/19/ 00:07:58,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,-22,0,38,0,134,50,130,1
2022/09/19/ 00:07:58,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-22,0,39,0,134,50,130,1
2022/09/19/ 00:07:59,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-8,-22,0,37,0,134,50,130,1
2022/09/19/ 00:07:59,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,-22,0,38,0,134,50,130,1
2022/09/19/ 00:08:00,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-22,0,39,0,134,50,130,1
2022/09/19/ 00:08:00,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-8,-22,0,37,0,134,50,130,1
2022/09/19/ 00:08:01,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-8,-22,0,38,0,134,50,130,1
2022/09/19/ 00:08:01,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-22,0,39,0,134,50,130,1
2022/09/19/ 00:08:02,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-8,-22,0,37,0,134,50,130,1
2022/09/19/ 00:08:02,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-8,-22,0,38,0,134,50,130,1
2022/09/19/ 00:08:03,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-22,0,39,0,134,50,130,1
2022/09/19/ 00:08:04,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-23,0,39,0,134,50,130,1
2022/09/19/ 00:08:04,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-7,-23,0,37,0,134,50,130,1
2022/09/19/ 00:08:05,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-7,-23,0,38,0,134,50,130,1
2022/09/19/ 00:08:05,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-8,-23,0,39,0,134,50,130,1
2022/09/19/ 00:08:06,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-23,0,37,0,134,50,130,1
2022/09/19/ 00:08:06,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-8,-23,0,38,0,134,50,130,1
