Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/10/29/ 15:06:37,/dev/ttyUSB0,CCF957966AC9,-42,58,50,-48,39,0,134,100,100,1
2022/10/29/ 15:06:38,/dev/ttyUSB0,CCF957966AC9,-46,58,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:38,/dev/ttyUSB0,CCF957966AC9,-47,58,50,-55,38,0,134,100,100,1
2022/10/29/ 15:06:39,/dev/ttyUSB0,CCF957966AC9,-42,58,50,-47,39,0,134,100,100,1
2022/10/29/ 15:06:39,/dev/ttyUSB0,CCF957966AC9,-46,58,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:39,/dev/ttyUSB0,CCF957966AC9,-47,58,50,-56,38,0,134,100,100,1
2022/10/29/ 15:06:40,/dev/ttyUSB0,CCF957966AC9,-42,58,50,-48,39,0,134,100,100,1
2022/10/29/ 15:06:40,/dev/ttyUSB0,CCF957966AC9,-46,58,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:41,/dev/ttyUSB0,CCF957966AC9,-47,58,50,-55,38,0,134,100,100,1
2022/10/29/ 15:06:41,/dev/ttyUSB0,CCF957966AC9,-42,58,50,-48,39,0,134,100,100,1
2022/10/29/ 15:06:41,/dev/ttyUSB0,CCF957966AC9,-46,58,50,-55,37,0,134,100,100,1
2022/10/29/ 15:06:42,/dev/ttyUSB0,CCF957966AC9,-46,58,50,-56,38,0,134,100,100,1
2022/10/29/ 15:06:42,/dev/ttyUSB0,CCF957966AC9,-42,58,50,-47,39,0,134,100,100,1
2022/10/29/ 15:06:43,/dev/ttyUSB0,CCF957966AC9,-46,58,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:43,/dev/ttyUSB0,CCF957966AC9,-47,58,50,-55,38,0,134,100,100,1
2022/10/29/ 15:06:43,/dev/ttyUSB0,CCF957966AC9,-42,58,50,-47,39,0,134,100,100,1
2022/10/29/ 15:06:44,/dev/ttyUSB0,CCF957966AC9,-46,60,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:44,/dev/ttyUSB0,CCF957966AC9,-47,60,50,-57,38,0,134,100,100,1
2022/10/29/ 15:06:45,/dev/ttyUSB0,CCF957966AC9,-42,60,50,-47,39,0,134,100,100,1
2022/10/29/ 15:06:45,/dev/ttyUSB0,CCF957966AC9,-46,60,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:46,/dev/ttyUSB0,CCF957966AC9,-47,60,50,-55,38,0,134,100,100,1
2022/10/29/ 15:06:46,/dev/ttyUSB0,CCF957966AC9,-42,60,50,-47,39,0,134,100,100,1
2022/10/29/ 15:06:46,/dev/ttyUSB0,CCF957966AC9,-46,60,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:47,/dev/ttyUSB0,CCF957966AC9,-46,60,50,-54,38,0,134,100,100,1
2022/10/29/ 15:06:47,/dev/ttyUSB0,CCF957966AC9,-42,60,50,-47,39,0,134,100,100,1
2022/10/29/ 15:06:48,/dev/ttyUSB0,CCF957966AC9,-46,60,50,-54,37,0,134,100,100,1
2022/10/29/ 15:06:48,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,38,0,134,100,100,1
2022/10/29/ 15:06:48,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-48,39,0,134,100,100,1
2022/10/29/ 15:06:49,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,37,0,134,100,100,1
2022/10/29/ 15:06:49,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,38,0,134,100,100,1
2022/10/29/ 15:06:50,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-47,39,0,134,100,100,1
2022/10/29/ 15:06:50,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-54,37,0,134,100,100,1
2022/10/29/ 15:06:50,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,38,0,134,100,100,1
2022/10/29/ 15:06:51,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-47,39,0,134,100,100,1
2022/10/29/ 15:06:51,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-54,37,0,134,100,100,1
2022/10/29/ 15:06:52,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,38,0,134,100,100,1
2022/10/29/ 15:06:52,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-47,39,0,134,100,100,1
2022/10/29/ 15:06:52,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-54,37,0,134,100,100,1
2022/10/29/ 15:06:53,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-56,38,0,134,100,100,1
2022/10/29/ 15:06:53,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-47,39,0,134,100,100,1
2022/10/29/ 15:06:54,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-54,37,0,134,100,100,1
2022/10/29/ 15:06:54,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,38,0,134,100,100,1
2022/10/29/ 15:06:54,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-47,39,0,134,100,100,1
2022/10/29/ 15:06:55,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-54,37,0,134,100,100,1
2022/10/29/ 15:06:55,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-56,38,0,134,100,100,1
2022/10/29/ 15:06:56,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-47,39,0,134,100,100,1
2022/10/29/ 15:06:56,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-55,37,0,134,100,100,1
2022/10/29/ 15:06:57,/dev/ttyUSB0,CCF957966AC9,-46,58,42,-56,38,0,134,100,100,1
2022/10/29/ 15:06:57,/dev/ttyUSB0,CCF957966AC9,-41,58,42,-48,39,0,134,100,100,1
