Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/27/ 21:19:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-30,-19,0,37,0,134,96,100,1
2022/09/27/ 21:19:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-58,-31,-19,0,38,0,134,96,100,1
2022/09/27/ 21:19:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-31,-19,0,39,0,134,96,100,1
2022/09/27/ 21:19:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-31,-19,0,37,0,134,96,100,1
2022/09/27/ 21:19:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-30,-19,0,39,0,134,96,100,1
2022/09/27/ 21:19:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-30,-19,0,37,0,134,96,100,1
2022/09/27/ 21:19:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-30,-19,0,39,0,134,96,100,1
2022/09/27/ 21:19:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-30,-19,0,37,0,134,96,100,1
2022/09/27/ 21:19:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-30,-19,0,39,0,134,96,100,1
2022/09/27/ 21:19:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-30,-19,0,37,0,134,96,100,1
2022/09/27/ 21:19:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-58,-30,-19,0,38,0,134,96,100,1
2022/09/27/ 21:19:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-58,38,0,37,0,134,96,100,1
2022/09/27/ 21:19:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-58,38,0,38,0,134,96,100,1
2022/09/27/ 21:19:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-58,38,0,39,0,134,96,100,1
2022/09/27/ 21:19:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-58,39,0,37,0,134,96,100,1
2022/09/27/ 21:19:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-58,39,0,37,0,134,96,100,1
2022/09/27/ 21:19:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-58,39,0,38,0,134,96,100,1
2022/09/27/ 21:19:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-57,39,0,37,0,134,96,100,1
2022/09/27/ 21:19:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-57,39,0,38,0,134,96,100,1
2022/09/27/ 21:19:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-57,39,0,39,0,134,96,100,1
2022/09/27/ 21:19:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-57,39,0,37,0,134,96,100,1
2022/09/27/ 21:19:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-57,39,0,38,0,134,96,100,1
2022/09/27/ 21:19:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-57,39,0,37,0,134,96,100,1
2022/09/27/ 21:19:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-57,39,0,38,0,134,96,100,1
2022/09/27/ 21:19:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-56,-57,39,0,37,0,134,96,100,1
2022/09/27/ 21:19:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-58,39,0,38,0,134,96,100,1
2022/09/27/ 21:19:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-58,40,0,37,0,134,96,100,1
2022/09/27/ 21:19:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-58,40,0,38,0,134,96,100,1
2022/09/27/ 21:20:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-58,40,0,39,0,134,96,100,1
