Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/28/ 00:28:33,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-37,61,0,37,0,134,105,100,1
2022/09/28/ 00:28:33,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,62,0,38,0,134,105,100,1
2022/09/28/ 00:28:34,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,62,0,38,0,134,105,100,1
2022/09/28/ 00:28:34,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-37,61,0,39,0,134,105,100,1
2022/09/28/ 00:28:35,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-37,61,0,37,0,134,105,100,1
2022/09/28/ 00:28:35,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,62,0,38,0,134,105,100,1
2022/09/28/ 00:28:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,61,0,38,0,134,105,100,1
2022/09/28/ 00:28:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-37,61,0,39,0,134,105,100,1
2022/09/28/ 00:28:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-37,61,0,37,0,134,105,100,1
2022/09/28/ 00:28:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,61,0,38,0,134,105,100,1
2022/09/28/ 00:28:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-37,61,0,37,0,134,105,100,1
2022/09/28/ 00:28:38,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-37,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:38,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-37,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:39,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,61,0,38,0,134,105,100,1
2022/09/28/ 00:28:39,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-37,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:40,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:40,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-36,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-36,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-36,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-36,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:43,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-36,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:43,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-36,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-36,61,0,38,0,134,105,100,1
2022/09/28/ 00:28:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:45,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:45,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-36,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-36,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-36,59,0,37,0,134,105,100,1
2022/09/28/ 00:28:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,59,0,39,0,134,105,100,1
2022/09/28/ 00:28:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-36,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,59,0,39,0,134,105,100,1
2022/09/28/ 00:28:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-36,59,0,37,0,134,105,100,1
2022/09/28/ 00:28:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,59,0,39,0,134,105,100,1
2022/09/28/ 00:28:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-34,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,60,0,38,0,134,105,100,1
2022/09/28/ 00:28:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-34,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,60,0,39,0,134,105,100,1
2022/09/28/ 00:28:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,60,0,37,0,134,105,100,1
2022/09/28/ 00:28:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,59,0,37,0,134,105,100,1
2022/09/28/ 00:28:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,58,0,39,0,134,105,100,1
2022/09/28/ 00:28:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-34,58,0,37,0,134,105,100,1
2022/09/28/ 00:28:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,58,0,38,0,134,105,100,1
2022/09/28/ 00:28:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,58,0,39,0,134,105,100,1
2022/09/28/ 00:29:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,58,0,37,0,134,105,100,1
2022/09/28/ 00:29:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,59,0,38,0,134,105,100,1
2022/09/28/ 00:29:01,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:01,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:02,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,60,0,39,0,134,105,100,1
2022/09/28/ 00:29:02,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,60,0,37,0,134,105,100,1
2022/09/28/ 00:29:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-36,60,0,38,0,134,105,100,1
2022/09/28/ 00:29:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,60,0,39,0,134,105,100,1
2022/09/28/ 00:29:04,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,60,0,38,0,134,105,100,1
2022/09/28/ 00:29:04,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,60,0,39,0,134,105,100,1
2022/09/28/ 00:29:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-35,60,0,37,0,134,105,100,1
2022/09/28/ 00:29:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,60,0,38,0,134,105,100,1
2022/09/28/ 00:29:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,60,0,38,0,134,105,100,1
2022/09/28/ 00:29:06,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,61,0,39,0,134,105,100,1
2022/09/28/ 00:29:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:08,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-34,61,0,37,0,134,105,100,1
2022/09/28/ 00:29:08,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,60,0,39,0,134,105,100,1
2022/09/28/ 00:29:09,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,60,0,37,0,134,105,100,1
2022/09/28/ 00:29:09,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:10,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:10,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:11,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,60,0,37,0,134,105,100,1
2022/09/28/ 00:29:11,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,60,0,39,0,134,105,100,1
2022/09/28/ 00:29:12,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-34,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:12,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,59,0,38,0,134,105,100,1
2022/09/28/ 00:29:13,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:13,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:14,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:14,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-34,59,0,38,0,134,105,100,1
2022/09/28/ 00:29:14,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:15,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-59,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:16,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:16,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-58,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:17,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:17,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:18,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:18,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:18,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-35,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:19,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-39,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:20,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-39,61,0,39,0,134,105,100,1
2022/09/28/ 00:29:20,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-39,61,0,38,0,134,105,100,1
2022/09/28/ 00:29:21,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-39,61,0,38,0,134,105,100,1
2022/09/28/ 00:29:21,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-39,61,0,39,0,134,105,100,1
2022/09/28/ 00:29:22,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-39,61,0,37,0,134,105,100,1
2022/09/28/ 00:29:22,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-39,61,0,38,0,134,105,100,1
2022/09/28/ 00:29:22,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-39,61,0,39,0,134,105,100,1
2022/09/28/ 00:29:23,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-40,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:24,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-40,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:24,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-40,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:25,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-40,59,0,39,0,134,105,100,1
2022/09/28/ 00:29:25,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-40,59,0,38,0,134,105,100,1
2022/09/28/ 00:29:26,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-40,59,0,37,0,134,105,100,1
2022/09/28/ 00:29:26,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-40,58,0,39,0,134,105,100,1
2022/09/28/ 00:29:27,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-40,58,0,38,0,134,105,100,1
2022/09/28/ 00:29:27,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-39,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-39,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-39,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:29,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-39,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:29,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-39,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:30,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-38,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:30,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-38,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:31,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-37,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:31,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-37,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-36,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,57,0,37,0,134,105,100,1
2022/09/28/ 00:29:33,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-36,57,0,38,0,134,105,100,1
2022/09/28/ 00:29:33,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-36,57,0,39,0,134,105,100,1
2022/09/28/ 00:29:34,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,57,0,38,0,134,105,100,1
2022/09/28/ 00:29:34,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,54,0,37,0,134,105,100,1
2022/09/28/ 00:29:35,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-36,54,0,39,0,134,105,100,1
2022/09/28/ 00:29:35,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,54,0,37,0,134,105,100,1
2022/09/28/ 00:29:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-36,54,0,39,0,134,105,100,1
2022/09/28/ 00:29:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-38,61,0,37,0,134,105,100,1
2022/09/28/ 00:29:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-38,61,0,37,0,134,105,100,1
2022/09/28/ 00:29:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-38,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:38,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-38,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:38,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-38,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:39,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-38,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:39,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-38,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:40,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-38,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:40,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-38,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,63,0,37,0,134,105,100,1
2022/09/28/ 00:29:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-35,63,0,39,0,134,105,100,1
2022/09/28/ 00:29:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:43,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-35,63,0,39,0,134,105,100,1
2022/09/28/ 00:29:43,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-35,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,63,0,37,0,134,105,100,1
2022/09/28/ 00:29:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-35,63,0,39,0,134,105,100,1
2022/09/28/ 00:29:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:45,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:45,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-35,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-35,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-35,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-35,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-34,63,0,39,0,134,105,100,1
2022/09/28/ 00:29:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,63,0,38,0,134,105,100,1
2022/09/28/ 00:29:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-34,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-34,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-34,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-33,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-33,62,0,39,0,134,105,100,1
2022/09/28/ 00:29:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-33,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-34,62,0,37,0,134,105,100,1
2022/09/28/ 00:29:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:29:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-34,62,0,38,0,134,105,100,1
2022/09/28/ 00:30:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-34,62,0,37,0,134,105,100,1
