Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/27/ 21:06:27,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-31,-30,0,37,0,134,88,100,1
2022/09/27/ 21:06:27,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-57,-31,-30,0,38,0,134,88,100,1
2022/09/27/ 21:06:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-31,-30,0,39,0,134,88,100,1
2022/09/27/ 21:06:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-57,-31,-30,0,37,0,134,88,100,1
2022/09/27/ 21:06:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-31,-30,0,39,0,134,88,100,1
2022/09/27/ 21:06:29,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-31,-30,0,37,0,134,88,100,1
2022/09/27/ 21:06:29,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-57,-31,-30,0,38,0,134,88,100,1
2022/09/27/ 21:06:30,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-31,-30,0,39,0,134,88,100,1
2022/09/27/ 21:06:30,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-57,-31,-30,0,38,0,134,88,100,1
2022/09/27/ 21:06:31,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-52,-31,-30,0,39,0,134,88,100,1
2022/09/27/ 21:06:31,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-31,-30,0,37,0,134,88,100,1
2022/09/27/ 21:06:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-10,-22,0,38,0,134,88,100,1
2022/09/27/ 21:06:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-11,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-11,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:33,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-11,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:33,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-11,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:34,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-11,-22,0,38,0,134,88,100,1
2022/09/27/ 21:06:34,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-11,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:35,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-11,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:35,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-60,-12,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-12,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-22,0,38,0,134,88,100,1
2022/09/27/ 21:06:36,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-12,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-23,0,38,0,134,88,100,1
2022/09/27/ 21:06:37,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-12,-23,0,39,0,134,88,100,1
2022/09/27/ 21:06:38,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-12,-23,0,37,0,134,88,100,1
2022/09/27/ 21:06:38,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-23,0,38,0,134,88,100,1
2022/09/27/ 21:06:39,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-23,0,38,0,134,88,100,1
2022/09/27/ 21:06:39,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-12,-23,0,39,0,134,88,100,1
2022/09/27/ 21:06:40,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-12,-23,0,37,0,134,88,100,1
2022/09/27/ 21:06:40,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-23,0,38,0,134,88,100,1
2022/09/27/ 21:06:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-12,-23,0,37,0,134,88,100,1
2022/09/27/ 21:06:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-23,0,38,0,134,88,100,1
2022/09/27/ 21:06:41,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-12,-23,0,39,0,134,88,100,1
2022/09/27/ 21:06:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-12,-23,0,37,0,134,88,100,1
2022/09/27/ 21:06:42,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-63,-12,-23,0,39,0,134,88,100,1
2022/09/27/ 21:06:43,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-13,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:43,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-13,-23,0,38,0,134,88,100,1
2022/09/27/ 21:06:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-13,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:44,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-13,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:45,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-13,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:45,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-13,-22,0,38,0,134,88,100,1
2022/09/27/ 21:06:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-13,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-13,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-13,-22,0,37,0,134,88,100,1
2022/09/27/ 21:06:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-13,-22,0,38,0,134,88,100,1
2022/09/27/ 21:06:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-13,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-12,-22,0,38,0,134,88,100,1
2022/09/27/ 21:06:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-13,-22,0,39,0,134,88,100,1
2022/09/27/ 21:06:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-12,-21,0,37,0,134,88,100,1
2022/09/27/ 21:06:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-12,-21,0,38,0,134,88,100,1
2022/09/27/ 21:06:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-12,-21,0,37,0,134,88,100,1
2022/09/27/ 21:06:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-21,0,38,0,134,88,100,1
2022/09/27/ 21:06:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:06:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-20,0,38,0,134,88,100,1
2022/09/27/ 21:06:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-21,0,37,0,134,88,100,1
2022/09/27/ 21:06:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-21,0,38,0,134,88,100,1
2022/09/27/ 21:06:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:06:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:06:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:06:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-20,0,38,0,134,88,100,1
2022/09/27/ 21:06:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:06:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:06:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-20,0,38,0,134,88,100,1
2022/09/27/ 21:06:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:06:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-20,0,38,0,134,88,100,1
2022/09/27/ 21:06:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:06:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:06:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:06:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:06:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-11,-20,0,38,0,134,88,100,1
2022/09/27/ 21:06:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:06:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-11,-20,0,39,0,134,88,100,1
2022/09/27/ 21:07:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-11,-20,0,37,0,134,88,100,1
2022/09/27/ 21:07:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-12,-20,0,39,0,134,88,100,1
2022/09/27/ 21:07:01,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-12,-20,0,37,0,134,88,100,1
2022/09/27/ 21:07:01,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-12,-20,0,39,0,134,88,100,1
2022/09/27/ 21:07:02,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-74,-12,-21,0,37,0,134,88,100,1
2022/09/27/ 21:07:02,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-21,0,38,0,134,88,100,1
2022/09/27/ 21:07:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-12,-21,0,39,0,134,88,100,1
2022/09/27/ 21:07:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-21,0,38,0,134,88,100,1
2022/09/27/ 21:07:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-12,-21,0,39,0,134,88,100,1
2022/09/27/ 21:07:04,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-12,-21,0,38,0,134,88,100,1
2022/09/27/ 21:07:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-10,-20,0,37,0,134,88,100,1
2022/09/27/ 21:07:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-10,-20,0,38,0,134,88,100,1
2022/09/27/ 21:07:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-10,-20,0,39,0,134,88,100,1
2022/09/27/ 21:07:06,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-10,-20,0,38,0,134,88,100,1
2022/09/27/ 21:07:06,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-10,-20,0,39,0,134,88,100,1
2022/09/27/ 21:07:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-10,-20,0,38,0,134,88,100,1
2022/09/27/ 21:07:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-10,-20,0,39,0,134,88,100,1
2022/09/27/ 21:07:08,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-10,-20,0,38,0,134,88,100,1
2022/09/27/ 21:07:08,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-10,-20,0,37,0,134,88,100,1
2022/09/27/ 21:07:09,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-9,-21,0,37,0,134,88,100,1
2022/09/27/ 21:07:09,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-9,-21,0,38,0,134,88,100,1
2022/09/27/ 21:07:10,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-9,-21,0,37,0,134,88,100,1
2022/09/27/ 21:07:10,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-8,-21,0,38,0,134,88,100,1
2022/09/27/ 21:07:11,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-8,-21,0,37,0,134,88,100,1
2022/09/27/ 21:07:11,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-8,-21,0,38,0,134,88,100,1
2022/09/27/ 21:07:11,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-61,-8,-21,0,39,0,134,88,100,1
2022/09/27/ 21:07:12,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-9,-21,0,37,0,134,88,100,1
2022/09/27/ 21:07:12,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-73,-9,-21,0,37,0,134,88,100,1
2022/09/27/ 21:07:13,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-5,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:14,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-4,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:14,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-4,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:15,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-4,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:15,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-4,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:16,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-4,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:16,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-4,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:17,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-4,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:17,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-4,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:18,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-4,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:18,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-69,-4,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:19,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-6,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:19,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-4,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:20,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-6,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:20,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-6,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:21,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-70,-6,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:21,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-6,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:22,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-8,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:22,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-10,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:23,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-6,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:23,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-10,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:24,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-6,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:24,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-6,-23,0,39,0,134,88,100,1
2022/09/27/ 21:07:25,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-6,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:25,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-6,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:26,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-6,-23,0,38,0,134,88,100,1
2022/09/27/ 21:07:26,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-1,-24,0,39,0,134,88,100,1
2022/09/27/ 21:07:27,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-1,-24,0,37,0,134,88,100,1
2022/09/27/ 21:07:27,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-1,-24,0,38,0,134,88,100,1
2022/09/27/ 21:07:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-1,-24,0,37,0,134,88,100,1
2022/09/27/ 21:07:28,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-1,-24,0,38,0,134,88,100,1
2022/09/27/ 21:07:29,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-1,-24,0,39,0,134,88,100,1
2022/09/27/ 21:07:29,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-1,-24,0,37,0,134,88,100,1
2022/09/27/ 21:07:30,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-62,-1,-24,0,39,0,134,88,100,1
2022/09/27/ 21:07:30,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-1,-24,0,37,0,134,88,100,1
2022/09/27/ 21:07:31,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-8,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:31,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-8,-23,0,37,0,134,88,100,1
2022/09/27/ 21:07:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-71,-7,-24,0,38,0,134,88,100,1
2022/09/27/ 21:07:32,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-72,-8,-23,0,37,0,134,88,100,1
