Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/28/ 03:00:46,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,42,0,37,0,134,114,100,1
2022/09/28/ 03:00:47,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,40,0,37,0,134,114,100,1
2022/09/28/ 03:00:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-41,40,0,38,0,134,114,100,1
2022/09/28/ 03:00:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-41,40,0,39,0,134,114,100,1
2022/09/28/ 03:00:48,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-41,40,0,38,0,134,114,100,1
2022/09/28/ 03:00:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-41,40,0,39,0,134,114,100,1
2022/09/28/ 03:00:49,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-41,40,0,37,0,134,114,100,1
2022/09/28/ 03:00:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-41,40,0,38,0,134,114,100,1
2022/09/28/ 03:00:50,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,40,0,37,0,134,114,100,1
2022/09/28/ 03:00:51,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-41,40,0,38,0,134,114,100,1
2022/09/28/ 03:00:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-42,41,0,38,0,134,114,100,1
2022/09/28/ 03:00:52,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-42,41,0,39,0,134,114,100,1
2022/09/28/ 03:00:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-42,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-42,41,0,38,0,134,114,100,1
2022/09/28/ 03:00:53,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-42,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-42,41,0,38,0,134,114,100,1
2022/09/28/ 03:00:54,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-41,42,0,39,0,134,114,100,1
2022/09/28/ 03:00:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:55,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:56,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-42,41,0,38,0,134,114,100,1
2022/09/28/ 03:00:57,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-42,41,0,39,0,134,114,100,1
2022/09/28/ 03:00:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-42,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-42,41,0,39,0,134,114,100,1
2022/09/28/ 03:00:58,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,41,0,37,0,134,114,100,1
2022/09/28/ 03:00:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-42,41,0,38,0,134,114,100,1
2022/09/28/ 03:00:59,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-42,41,0,39,0,134,114,100,1
2022/09/28/ 03:01:00,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-42,41,0,38,0,134,114,100,1
2022/09/28/ 03:01:01,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,41,0,37,0,134,114,100,1
2022/09/28/ 03:01:01,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-65,-41,41,0,39,0,134,114,100,1
2022/09/28/ 03:01:02,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-41,41,0,37,0,134,114,100,1
2022/09/28/ 03:01:02,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-41,41,0,38,0,134,114,100,1
2022/09/28/ 03:01:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-41,41,0,39,0,134,114,100,1
2022/09/28/ 03:01:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-41,42,0,37,0,134,114,100,1
2022/09/28/ 03:01:03,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-41,42,0,39,0,134,114,100,1
2022/09/28/ 03:01:04,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-41,42,0,37,0,134,114,100,1
2022/09/28/ 03:01:04,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-68,-41,42,0,38,0,134,114,100,1
2022/09/28/ 03:01:05,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-42,38,0,38,0,134,114,100,1
2022/09/28/ 03:01:06,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-42,38,0,39,0,134,114,100,1
2022/09/28/ 03:01:06,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-66,-43,38,0,38,0,134,114,100,1
2022/09/28/ 03:01:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-43,38,0,39,0,134,114,100,1
2022/09/28/ 03:01:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-43,36,0,37,0,134,114,100,1
2022/09/28/ 03:01:07,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-43,36,0,39,0,134,114,100,1
2022/09/28/ 03:01:08,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-43,36,0,38,0,134,114,100,1
2022/09/28/ 03:01:08,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-64,-43,36,0,39,0,134,114,100,1
2022/09/28/ 03:01:09,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-44,36,0,38,0,134,114,100,1
2022/09/28/ 03:01:10,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-44,36,0,39,0,134,114,100,1
2022/09/28/ 03:01:10,PID=0403:6015 SER=D200BZVHA,CCF957966B2C,-67,-44,36,0,38,0,134,114,100,1
