Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/23/ 16:05:38,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-37,0,37,0,134,100,100,1
2022/09/23/ 16:05:38,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-37,0,38,0,134,100,100,1
2022/09/23/ 16:05:39,+UUDF:CCF957966B2C,:CCF957966B2C,-61,15,-37,0,39,0,134,100,100,1
2022/09/23/ 16:05:39,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-37,0,37,0,134,100,100,1
2022/09/23/ 16:05:40,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-37,0,38,0,134,100,100,1
2022/09/23/ 16:05:40,+UUDF:CCF957966B2C,:CCF957966B2C,-61,15,-37,0,39,0,134,100,100,1
2022/09/23/ 16:05:41,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-36,0,37,0,134,100,100,1
2022/09/23/ 16:05:41,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-36,0,38,0,134,100,100,1
2022/09/23/ 16:05:41,+UUDF:CCF957966B2C,:CCF957966B2C,-61,15,-36,0,39,0,134,100,100,1
2022/09/23/ 16:05:42,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-36,0,37,0,134,100,100,1
2022/09/23/ 16:05:42,+UUDF:CCF957966B2C,:CCF957966B2C,-63,15,-36,0,38,0,134,100,100,1
2022/09/23/ 16:05:43,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:43,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:44,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:44,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:45,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:45,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:46,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:46,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:46,+UUDF:CCF957966B2C,:CCF957966B2C,-79,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:47,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:47,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:48,+UUDF:CCF957966B2C,:CCF957966B2C,-79,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:48,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:49,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:49,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:50,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:50,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:50,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:51,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:51,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:52,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:52,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:53,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:53,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:54,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:54,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:55,+UUDF:CCF957966B2C,:CCF957966B2C,-81,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:55,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:56,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:56,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:57,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:57,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:58,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:58,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:05:59,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:05:59,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:05:59,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:06:00,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:06:00,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:06:01,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:06:01,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-46,0,39,0,134,100,100,1
2022/09/23/ 16:06:02,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-2,-46,0,37,0,134,100,100,1
2022/09/23/ 16:06:02,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-46,0,38,0,134,100,100,1
2022/09/23/ 16:06:03,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,-46,0,39,0,134,100,100,1
2022/09/23/ 16:06:03,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-2,-47,0,37,0,134,100,100,1
2022/09/23/ 16:06:03,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-3,-46,0,38,0,134,100,100,1
2022/09/23/ 16:06:04,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,-47,0,39,0,134,100,100,1
2022/09/23/ 16:06:04,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-3,-47,0,37,0,134,100,100,1
2022/09/23/ 16:06:05,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-3,-47,0,38,0,134,100,100,1
2022/09/23/ 16:06:05,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,-47,0,39,0,134,100,100,1
