Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 18:58:00,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:00,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:01,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-17,0,38,0,134,130,100,1
2022/09/22/ 18:58:01,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:02,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-17,0,38,0,134,130,100,1
2022/09/22/ 18:58:02,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-17,0,38,0,134,130,100,1
2022/09/22/ 18:58:02,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:03,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:03,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:04,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:04,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-11,-16,0,38,0,134,130,100,1
2022/09/22/ 18:58:05,+UUDF:CCF957966B2C,:CCF957966B2C,-59,10,12,0,39,0,134,130,100,1
2022/09/22/ 18:58:05,+UUDF:CCF957966B2C,:CCF957966B2C,-65,11,12,0,38,0,134,130,100,1
2022/09/22/ 18:58:06,+UUDF:CCF957966B2C,:CCF957966B2C,-60,11,11,0,39,0,134,130,100,1
2022/09/22/ 18:58:06,+UUDF:CCF957966B2C,:CCF957966B2C,-68,11,11,0,37,0,134,130,100,1
2022/09/22/ 18:58:06,+UUDF:CCF957966B2C,:CCF957966B2C,-59,10,11,0,39,0,134,130,100,1
2022/09/22/ 18:58:07,+UUDF:CCF957966B2C,:CCF957966B2C,-64,11,11,0,38,0,134,130,100,1
2022/09/22/ 18:58:07,+UUDF:CCF957966B2C,:CCF957966B2C,-60,11,10,0,39,0,134,130,100,1
2022/09/22/ 18:58:08,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,11,0,37,0,134,130,100,1
2022/09/22/ 18:58:08,+UUDF:CCF957966B2C,:CCF957966B2C,-64,10,10,0,38,0,134,130,100,1
2022/09/22/ 18:58:09,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,11,0,37,0,134,130,100,1
2022/09/22/ 18:58:09,+UUDF:CCF957966B2C,:CCF957966B2C,-64,10,10,0,38,0,134,130,100,1
2022/09/22/ 18:58:10,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,10,0,37,0,134,130,100,1
2022/09/22/ 18:58:10,+UUDF:CCF957966B2C,:CCF957966B2C,-64,10,10,0,38,0,134,130,100,1
2022/09/22/ 18:58:10,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,11,0,37,0,134,130,100,1
2022/09/22/ 18:58:11,+UUDF:CCF957966B2C,:CCF957966B2C,-64,10,10,0,38,0,134,130,100,1
2022/09/22/ 18:58:11,+UUDF:CCF957966B2C,:CCF957966B2C,-62,10,10,0,39,0,134,130,100,1
2022/09/22/ 18:58:12,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,10,0,37,0,134,130,100,1
2022/09/22/ 18:58:12,+UUDF:CCF957966B2C,:CCF957966B2C,-68,10,10,0,37,0,134,130,100,1
2022/09/22/ 18:58:13,+UUDF:CCF957966B2C,:CCF957966B2C,-64,10,10,0,38,0,134,130,100,1
2022/09/22/ 18:58:13,+UUDF:CCF957966B2C,:CCF957966B2C,-59,10,9,0,39,0,134,130,100,1
2022/09/22/ 18:58:14,+UUDF:CCF957966B2C,:CCF957966B2C,-69,10,10,0,37,0,134,130,100,1
