Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/22/ 14:01:14,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,0,0,39,0,134,160,100,1
2022/09/22/ 14:01:15,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,0,0,37,0,134,160,100,1
2022/09/22/ 14:01:15,+UUDF:CCF957966B2C,:CCF957966B2C,-65,2,0,0,38,0,134,160,100,1
2022/09/22/ 14:01:16,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,0,0,39,0,134,160,100,1
2022/09/22/ 14:01:16,+UUDF:CCF957966B2C,:CCF957966B2C,-67,2,0,0,37,0,134,160,100,1
2022/09/22/ 14:01:17,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,-1,0,39,0,134,160,100,1
2022/09/22/ 14:01:17,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,-1,0,37,0,134,160,100,1
2022/09/22/ 14:01:18,+UUDF:CCF957966B2C,:CCF957966B2C,-66,2,-1,0,38,0,134,160,100,1
2022/09/22/ 14:01:18,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,-1,0,39,0,134,160,100,1
2022/09/22/ 14:01:18,+UUDF:CCF957966B2C,:CCF957966B2C,-67,2,-1,0,37,0,134,160,100,1
2022/09/22/ 14:01:19,+UUDF:CCF957966B2C,:CCF957966B2C,-66,2,-1,0,38,0,134,160,100,1
2022/09/22/ 14:01:19,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,-1,0,39,0,134,160,100,1
2022/09/22/ 14:01:20,+UUDF:CCF957966B2C,:CCF957966B2C,-66,2,-1,0,38,0,134,160,100,1
2022/09/22/ 14:01:20,+UUDF:CCF957966B2C,:CCF957966B2C,-69,2,-1,0,39,0,134,160,100,1
2022/09/22/ 14:01:21,+UUDF:CCF957966B2C,:CCF957966B2C,-67,2,0,0,38,0,134,160,100,1
2022/09/22/ 14:01:21,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-2,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:22,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-2,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:22,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-2,-6,0,39,0,134,160,100,1
2022/09/22/ 14:01:22,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:23,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-3,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:23,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,-6,0,39,0,134,160,100,1
2022/09/22/ 14:01:24,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-6,0,39,0,134,160,100,1
2022/09/22/ 14:01:24,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-3,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:25,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-4,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:25,+UUDF:CCF957966B2C,:CCF957966B2C,-68,0,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:25,+UUDF:CCF957966B2C,:CCF957966B2C,-67,0,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:26,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-2,-6,0,39,0,134,160,100,1
2022/09/22/ 14:01:26,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-2,-6,0,37,0,134,160,100,1
2022/09/22/ 14:01:27,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,-6,0,38,0,134,160,100,1
2022/09/22/ 14:01:27,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-3,-7,0,39,0,134,160,100,1
2022/09/22/ 14:01:28,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-3,-7,0,37,0,134,160,100,1
2022/09/22/ 14:01:28,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-3,-7,0,38,0,134,160,100,1
2022/09/22/ 14:01:29,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-4,-8,0,39,0,134,160,100,1
2022/09/22/ 14:01:29,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,3,0,39,0,134,160,100,1
2022/09/22/ 14:01:30,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-6,3,0,37,0,134,160,100,1
2022/09/22/ 14:01:30,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-5,4,0,38,0,134,160,100,1
2022/09/22/ 14:01:31,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-5,3,0,39,0,134,160,100,1
2022/09/22/ 14:01:31,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-5,4,0,37,0,134,160,100,1
2022/09/22/ 14:01:32,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-5,4,0,38,0,134,160,100,1
2022/09/22/ 14:01:32,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,4,0,39,0,134,160,100,1
2022/09/22/ 14:01:33,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-6,4,0,37,0,134,160,100,1
2022/09/22/ 14:01:33,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-6,4,0,38,0,134,160,100,1
