,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,25,-24,39,170,172,1,160
1,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,25,-24,37,170,172,1,160
2,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,25,-24,38,170,172,1,160
3,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,25,-24,39,170,172,1,160
4,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,25,-24,37,170,172,1,160
5,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,25,-24,38,170,172,1,160
6,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,25,-24,39,170,172,1,160
7,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,25,-24,37,170,172,1,160
8,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,25,-24,38,170,172,1,160
9,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,25,-24,39,170,172,1,160
10,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,25,-24,37,170,172,1,160
11,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,22,-28,38,170,172,1,160
12,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,22,-28,39,170,172,1,160
13,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,22,-28,37,170,172,1,160
14,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,22,-26,38,170,172,1,160
15,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,23,-26,39,170,172,1,160
16,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-77,23,-25,37,170,172,1,160
17,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,23,-23,38,170,172,1,160
18,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,23,-23,39,170,172,1,160
19,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-74,23,-23,37,170,172,1,160
20,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-23,38,170,172,1,160
21,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,23,-22,39,170,172,1,160
22,2022/12/05/ 08:02:07,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-71,23,-22,37,170,172,1,160
23,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-21,38,170,172,1,160
24,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,23,-21,39,170,172,1,160
25,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,23,-19,37,170,172,1,160
26,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,23,-19,38,170,172,1,160
27,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,23,-19,39,170,172,1,160
28,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,23,-19,37,170,172,1,160
29,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,23,-19,38,170,172,1,160
30,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-53,22,-19,39,170,172,1,160
31,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,22,-19,37,170,172,1,160
32,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,22,-19,38,170,172,1,160
33,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-53,22,-19,39,170,172,1,160
34,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-19,37,170,172,1,160
35,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,22,-19,38,170,172,1,160
36,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-53,22,-19,39,170,172,1,160
37,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,22,-18,37,170,172,1,160
38,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,22,-18,38,170,172,1,160
39,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-53,22,-18,39,170,172,1,160
40,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,22,-17,37,170,172,1,160
41,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,22,-17,38,170,172,1,160
42,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-54,22,-18,39,170,172,1,160
43,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,22,-18,37,170,172,1,160
44,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,21,-18,38,170,172,1,160
45,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,21,-19,39,170,172,1,160
46,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,21,-19,37,170,172,1,160
47,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-19,38,170,172,1,160
48,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,21,-19,39,170,172,1,160
49,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,21,-22,37,170,172,1,160
50,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-22,38,170,172,1,160
51,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,21,-22,39,170,172,1,160
52,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,21,-22,37,170,172,1,160
53,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,21,-22,38,170,172,1,160
54,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,21,-22,39,170,172,1,160
55,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,21,-23,37,170,172,1,160
56,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,21,-24,38,170,172,1,160
57,2022/12/05/ 08:02:08,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,21,-23,39,170,172,1,160
