Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 01:07:46,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-17,0,39,0,134,70,130,1
2022/09/19/ 01:07:46,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-30,-17,0,37,0,134,70,130,1
2022/09/19/ 01:07:47,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-30,-17,0,38,0,134,70,130,1
2022/09/19/ 01:07:47,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-17,0,39,0,134,70,130,1
2022/09/19/ 01:07:48,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-30,-16,0,37,0,134,70,130,1
2022/09/19/ 01:07:48,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-30,-17,0,38,0,134,70,130,1
2022/09/19/ 01:07:49,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-30,-18,0,37,0,134,70,130,1
2022/09/19/ 01:07:50,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-30,-18,0,38,0,134,70,130,1
2022/09/19/ 01:07:50,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-18,0,39,0,134,70,130,1
2022/09/19/ 01:07:50,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-30,-18,0,37,0,134,70,130,1
2022/09/19/ 01:07:51,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-30,-18,0,38,0,134,70,130,1
2022/09/19/ 01:07:51,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-18,0,39,0,134,70,130,1
2022/09/19/ 01:07:52,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-30,-18,0,37,0,134,70,130,1
2022/09/19/ 01:07:52,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-30,-18,0,38,0,134,70,130,1
2022/09/19/ 01:07:53,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-18,0,39,0,134,70,130,1
2022/09/19/ 01:07:54,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-30,-16,0,37,0,134,70,130,1
2022/09/19/ 01:07:54,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-30,-16,0,38,0,134,70,130,1
2022/09/19/ 01:07:55,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-31,-16,0,39,0,134,70,130,1
2022/09/19/ 01:07:55,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-31,-16,0,37,0,134,70,130,1
2022/09/19/ 01:07:55,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-31,-16,0,38,0,134,70,130,1
2022/09/19/ 01:07:56,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-31,-16,0,39,0,134,70,130,1
2022/09/19/ 01:07:56,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-31,-16,0,37,0,134,70,130,1
2022/09/19/ 01:07:57,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-30,-16,0,38,0,134,70,130,1
2022/09/19/ 01:07:57,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-16,0,39,0,134,70,130,1
2022/09/19/ 01:07:58,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-15,0,39,0,134,70,130,1
2022/09/19/ 01:07:59,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-31,-15,0,37,0,134,70,130,1
2022/09/19/ 01:07:59,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-31,-15,0,38,0,134,70,130,1
2022/09/19/ 01:07:59,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-31,-15,0,39,0,134,70,130,1
2022/09/19/ 01:08:00,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-31,-15,0,37,0,134,70,130,1
2022/09/19/ 01:08:00,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-31,-15,0,38,0,134,70,130,1
2022/09/19/ 01:08:01,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-30,-15,0,39,0,134,70,130,1
2022/09/19/ 01:08:01,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-31,-15,0,37,0,134,70,130,1
