Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/20/ 18:13:12,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-7,-13,0,38,0,134,190,130,1
2022/09/20/ 18:13:13,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-7,-13,0,39,0,134,190,130,1
2022/09/20/ 18:13:13,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-13,0,37,0,134,190,130,1
2022/09/20/ 18:13:14,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-7,-13,0,39,0,134,190,130,1
2022/09/20/ 18:13:14,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-13,0,37,0,134,190,130,1
2022/09/20/ 18:13:15,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-7,-14,0,38,0,134,190,130,1
2022/09/20/ 18:13:15,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-7,-14,0,39,0,134,190,130,1
2022/09/20/ 18:13:16,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,-14,0,37,0,134,190,130,1
2022/09/20/ 18:13:16,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-7,-13,0,38,0,134,190,130,1
2022/09/20/ 18:13:17,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-7,-14,0,39,0,134,190,130,1
2022/09/20/ 18:13:17,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:18,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:18,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:19,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,18,0,38,0,134,190,130,1
2022/09/20/ 18:13:19,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:19,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,18,0,38,0,134,190,130,1
2022/09/20/ 18:13:20,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:20,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,18,0,38,0,134,190,130,1
2022/09/20/ 18:13:21,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-10,18,0,39,0,134,190,130,1
2022/09/20/ 18:13:21,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:22,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:22,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,17,0,38,0,134,190,130,1
2022/09/20/ 18:13:23,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-10,17,0,39,0,134,190,130,1
2022/09/20/ 18:13:23,+UUDF:CCF957966B2C,:CCF957966B2C,-75,-10,18,0,37,0,134,190,130,1
2022/09/20/ 18:13:24,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,18,0,38,0,134,190,130,1
2022/09/20/ 18:13:24,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-10,19,0,39,0,134,190,130,1
2022/09/20/ 18:13:25,+UUDF:CCF957966B2C,:CCF957966B2C,-75,-10,19,0,37,0,134,190,130,1
2022/09/20/ 18:13:25,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,19,0,38,0,134,190,130,1
2022/09/20/ 18:13:25,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-10,19,0,37,0,134,190,130,1
2022/09/20/ 18:13:26,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-10,19,0,38,0,134,190,130,1
2022/09/20/ 18:13:26,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-10,20,0,39,0,134,190,130,1
2022/09/20/ 18:13:27,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-10,21,0,37,0,134,190,130,1
2022/09/20/ 18:13:27,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-10,21,0,37,0,134,190,130,1
2022/09/20/ 18:13:28,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-11,21,0,38,0,134,190,130,1
2022/09/20/ 18:13:28,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-10,21,0,39,0,134,190,130,1
2022/09/20/ 18:13:29,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-11,21,0,38,0,134,190,130,1
2022/09/20/ 18:13:29,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-11,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:30,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-11,21,0,38,0,134,190,130,1
2022/09/20/ 18:13:30,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-11,23,0,39,0,134,190,130,1
2022/09/20/ 18:13:30,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-11,24,0,37,0,134,190,130,1
2022/09/20/ 18:13:31,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-11,24,0,39,0,134,190,130,1
2022/09/20/ 18:13:31,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-11,24,0,37,0,134,190,130,1
2022/09/20/ 18:13:32,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-11,24,0,38,0,134,190,130,1
2022/09/20/ 18:13:32,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,25,0,39,0,134,190,130,1
2022/09/20/ 18:13:33,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-11,25,0,37,0,134,190,130,1
2022/09/20/ 18:13:33,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-11,24,0,38,0,134,190,130,1
2022/09/20/ 18:13:34,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,25,0,39,0,134,190,130,1
2022/09/20/ 18:13:34,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-11,25,0,37,0,134,190,130,1
2022/09/20/ 18:13:35,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,25,0,39,0,134,190,130,1
2022/09/20/ 18:13:35,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-11,25,0,37,0,134,190,130,1
2022/09/20/ 18:13:35,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,25,0,39,0,134,190,130,1
2022/09/20/ 18:13:36,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-11,25,0,37,0,134,190,130,1
2022/09/20/ 18:13:36,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,25,0,39,0,134,190,130,1
2022/09/20/ 18:13:37,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-13,24,0,37,0,134,190,130,1
2022/09/20/ 18:13:37,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,24,0,38,0,134,190,130,1
2022/09/20/ 18:13:38,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,24,0,39,0,134,190,130,1
2022/09/20/ 18:13:38,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-13,24,0,37,0,134,190,130,1
2022/09/20/ 18:13:39,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,22,0,38,0,134,190,130,1
2022/09/20/ 18:13:39,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:40,+UUDF:CCF957966B2C,:CCF957966B2C,-75,-13,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:40,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:40,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,22,0,38,0,134,190,130,1
2022/09/20/ 18:13:41,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:41,+UUDF:CCF957966B2C,:CCF957966B2C,-75,-13,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:42,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-13,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:42,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-13,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:43,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-13,22,0,38,0,134,190,130,1
2022/09/20/ 18:13:43,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-13,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:44,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-12,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:44,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-12,22,0,38,0,134,190,130,1
2022/09/20/ 18:13:45,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-12,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:45,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-11,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:45,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-11,22,0,38,0,134,190,130,1
2022/09/20/ 18:13:46,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-11,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:47,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-11,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:47,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-11,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:48,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-11,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:48,+UUDF:CCF957966B2C,:CCF957966B2C,-79,-9,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:49,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-11,22,0,38,0,134,190,130,1
2022/09/20/ 18:13:49,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-9,22,0,39,0,134,190,130,1
2022/09/20/ 18:13:50,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-9,22,0,37,0,134,190,130,1
2022/09/20/ 18:13:50,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-11,22,0,38,0,134,190,130,1
