Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 00:19:09,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-13,45,0,38,0,134,60,130,1
2022/09/19/ 00:19:10,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-13,45,0,39,0,134,60,130,1
2022/09/19/ 00:19:10,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-13,45,0,37,0,134,60,130,1
2022/09/19/ 00:19:11,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-13,45,0,38,0,134,60,130,1
2022/09/19/ 00:19:11,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-11,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:12,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-12,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:12,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-11,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:13,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-11,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:13,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:14,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-11,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:14,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-11,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:15,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:16,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-12,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:16,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-12,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:17,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:17,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-11,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:17,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-12,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:18,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:18,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-12,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:19,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-13,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:19,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-13,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:20,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:21,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-12,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:21,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-12,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:22,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:22,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-12,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:23,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-12,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:23,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-12,43,0,37,0,134,60,130,1
2022/09/19/ 00:19:23,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-12,43,0,38,0,134,60,130,1
2022/09/19/ 00:19:24,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-12,43,0,39,0,134,60,130,1
2022/09/19/ 00:19:25,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-12,42,0,37,0,134,60,130,1
2022/09/19/ 00:19:25,+UUDF:CCF957966B2C,:CCF957966B2C,-77,-12,42,0,38,0,134,60,130,1
2022/09/19/ 00:19:26,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,42,0,39,0,134,60,130,1
