Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/20/ 18:57:39,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-6,13,0,39,0,134,200,130,1
2022/09/20/ 18:57:40,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,13,0,37,0,134,200,130,1
2022/09/20/ 18:57:40,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-6,13,0,38,0,134,200,130,1
2022/09/20/ 18:57:40,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-6,13,0,39,0,134,200,130,1
2022/09/20/ 18:57:41,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,13,0,37,0,134,200,130,1
2022/09/20/ 18:57:41,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-6,13,0,39,0,134,200,130,1
2022/09/20/ 18:57:42,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,13,0,37,0,134,200,130,1
2022/09/20/ 18:57:42,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-6,13,0,38,0,134,200,130,1
2022/09/20/ 18:57:43,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,13,0,37,0,134,200,130,1
2022/09/20/ 18:57:43,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-6,13,0,38,0,134,200,130,1
2022/09/20/ 18:57:44,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-6,13,0,39,0,134,200,130,1
2022/09/20/ 18:57:44,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-5,-10,0,39,0,134,200,130,1
2022/09/20/ 18:57:44,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-5,-9,0,37,0,134,200,130,1
2022/09/20/ 18:57:45,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-5,-9,0,38,0,134,200,130,1
2022/09/20/ 18:57:45,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-5,-9,0,39,0,134,200,130,1
2022/09/20/ 18:57:46,+UUDF:CCF957966B2C,:CCF957966B2C,-75,-5,-9,0,37,0,134,200,130,1
2022/09/20/ 18:57:46,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-5,-9,0,38,0,134,200,130,1
2022/09/20/ 18:57:47,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-5,-9,0,39,0,134,200,130,1
2022/09/20/ 18:57:47,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-5,-9,0,37,0,134,200,130,1
2022/09/20/ 18:57:48,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-5,-9,0,38,0,134,200,130,1
2022/09/20/ 18:57:48,+UUDF:CCF957966B2C,:CCF957966B2C,-76,-5,-9,0,37,0,134,200,130,1
2022/09/20/ 18:57:48,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-5,-9,0,38,0,134,200,130,1
2022/09/20/ 18:57:49,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-5,-9,0,39,0,134,200,130,1
2022/09/20/ 18:57:49,+UUDF:CCF957966B2C,:CCF957966B2C,-78,-5,-9,0,37,0,134,200,130,1
2022/09/20/ 18:57:50,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-5,-8,0,39,0,134,200,130,1
2022/09/20/ 18:57:50,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-5,-8,0,37,0,134,200,130,1
2022/09/20/ 18:57:51,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-5,-6,0,38,0,134,200,130,1
2022/09/20/ 18:57:51,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,-8,0,39,0,134,200,130,1
2022/09/20/ 18:57:51,+UUDF:CCF957966B2C,:CCF957966B2C,-82,-5,-6,0,37,0,134,200,130,1
2022/09/20/ 18:57:52,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-6,-4,0,38,0,134,200,130,1
2022/09/20/ 18:57:52,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,-4,0,39,0,134,200,130,1
2022/09/20/ 18:57:53,+UUDF:CCF957966B2C,:CCF957966B2C,-81,-5,-3,0,37,0,134,200,130,1
2022/09/20/ 18:57:53,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-5,11,0,39,0,134,200,130,1
2022/09/20/ 18:57:54,+UUDF:CCF957966B2C,:CCF957966B2C,-81,-5,11,0,37,0,134,200,130,1
2022/09/20/ 18:57:54,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-5,25,0,38,0,134,200,130,1
2022/09/20/ 18:57:55,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-5,25,0,39,0,134,200,130,1
2022/09/20/ 18:57:55,+UUDF:CCF957966B2C,:CCF957966B2C,-81,-5,31,0,37,0,134,200,130,1
2022/09/20/ 18:57:56,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-5,44,0,38,0,134,200,130,1
2022/09/20/ 18:57:56,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-5,44,0,39,0,134,200,130,1
2022/09/20/ 18:57:56,+UUDF:CCF957966B2C,:CCF957966B2C,-81,-5,44,0,37,0,134,200,130,1
2022/09/20/ 18:57:57,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-5,45,0,38,0,134,200,130,1
2022/09/20/ 18:57:57,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-5,45,0,37,0,134,200,130,1
2022/09/20/ 18:57:58,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-5,45,0,38,0,134,200,130,1
2022/09/20/ 18:57:58,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-5,45,0,39,0,134,200,130,1
2022/09/20/ 18:57:59,+UUDF:CCF957966B2C,:CCF957966B2C,-80,-5,45,0,37,0,134,200,130,1
2022/09/20/ 18:57:59,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-5,45,0,39,0,134,200,130,1
2022/09/20/ 18:58:00,+UUDF:CCF957966B2C,:CCF957966B2C,-79,-5,45,0,37,0,134,200,130,1
2022/09/20/ 18:58:00,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-5,46,0,38,0,134,200,130,1
2022/09/20/ 18:58:01,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-5,46,0,39,0,134,200,130,1
2022/09/20/ 18:58:01,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-5,47,0,38,0,134,200,130,1
