Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/27/ 19:43:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-35,0,38,1,134,80,100,0
2022/09/27/ 19:43:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-37,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-37,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-37,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-37,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:39,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:39,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:41,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:41,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:42,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:42,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:45,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-34,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-34,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:43:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-35,0,38,1,134,80,100,0
2022/09/27/ 19:43:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:43:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:43:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-36,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-36,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-36,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-34,0,39,1,134,80,100,0
2022/09/27/ 19:44:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
2022/09/27/ 19:44:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-35,-35,0,39,1,134,80,100,0
2022/09/27/ 19:44:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-35,0,38,1,134,80,100,0
2022/09/27/ 19:44:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-35,-34,0,37,1,134,80,100,0
2022/09/27/ 19:44:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-35,-34,0,38,1,134,80,100,0
