Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/27/ 20:02:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:02:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:02:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:02:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-29,0,39,1,134,88,100,0
2022/09/27/ 20:03:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:24,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:24,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:25,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:25,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:26,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:26,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:39,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:39,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:41,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:41,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:42,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:45,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:45,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-30,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-30,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:03:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:03:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:03:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,37,1,134,88,100,0
2022/09/27/ 20:04:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-30,0,38,1,134,88,100,0
2022/09/27/ 20:04:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-52,-31,-30,0,39,1,134,88,100,0
2022/09/27/ 20:04:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-31,-30,0,37,1,134,88,100,0
