Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 01:55:17,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:17,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:18,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-6,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:18,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:18,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:19,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-6,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:19,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:20,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:20,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-6,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:21,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:21,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-6,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:22,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-7,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:22,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-7,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:23,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-7,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:23,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-7,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:24,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-7,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:24,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:24,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-7,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:25,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-7,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:25,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,0,0,38,1,134,80,130,0
2022/09/19/ 01:55:26,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-7,0,0,39,1,134,80,130,0
2022/09/19/ 01:55:26,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-7,0,0,37,1,134,80,130,0
2022/09/19/ 01:55:27,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,0,0,38,1,134,80,130,0
