Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 23:26:45,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,8,0,38,1,134,100,130,0
2022/09/19/ 23:26:45,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,8,0,39,1,134,100,130,0
2022/09/19/ 23:26:46,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-2,8,0,37,1,134,100,130,0
2022/09/19/ 23:26:46,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,9,0,38,1,134,100,130,0
2022/09/19/ 23:26:46,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,8,0,39,1,134,100,130,0
2022/09/19/ 23:26:47,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-2,9,0,37,1,134,100,130,0
2022/09/19/ 23:26:47,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,9,0,38,1,134,100,130,0
2022/09/19/ 23:26:48,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,9,0,39,1,134,100,130,0
2022/09/19/ 23:26:48,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-1,9,0,37,1,134,100,130,0
2022/09/19/ 23:26:49,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-1,9,0,38,1,134,100,130,0
2022/09/19/ 23:26:49,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,9,0,39,1,134,100,130,0
2022/09/19/ 23:26:50,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-1,10,0,37,1,134,100,130,0
2022/09/19/ 23:26:50,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-1,10,0,38,1,134,100,130,0
2022/09/19/ 23:26:50,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,10,0,39,1,134,100,130,0
2022/09/19/ 23:26:51,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-1,9,0,37,1,134,100,130,0
2022/09/19/ 23:26:52,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,8,0,39,1,134,100,130,0
2022/09/19/ 23:26:52,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-2,8,0,37,1,134,100,130,0
2022/09/19/ 23:26:53,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,8,0,38,1,134,100,130,0
2022/09/19/ 23:26:53,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,8,0,39,1,134,100,130,0
2022/09/19/ 23:26:53,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-2,8,0,37,1,134,100,130,0
2022/09/19/ 23:26:54,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,8,0,38,1,134,100,130,0
2022/09/19/ 23:26:54,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,8,0,39,1,134,100,130,0
2022/09/19/ 23:26:55,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-2,8,0,37,1,134,100,130,0
2022/09/19/ 23:26:55,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,8,0,38,1,134,100,130,0
2022/09/19/ 23:26:56,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,8,0,38,1,134,100,130,0
2022/09/19/ 23:26:57,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-2,8,0,39,1,134,100,130,0
