Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 02:07:16,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:17,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:17,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:18,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,0,0,38,1,134,80,130,0
2022/09/19/ 02:07:18,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:19,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:19,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,0,0,38,1,134,80,130,0
2022/09/19/ 02:07:20,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:20,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:21,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:22,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:22,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:23,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:23,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,0,0,38,1,134,80,130,0
2022/09/19/ 02:07:23,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:24,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:24,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,0,0,38,1,134,80,130,0
2022/09/19/ 02:07:25,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,0,0,38,1,134,80,130,0
2022/09/19/ 02:07:26,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:26,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,0,0,37,1,134,80,130,0
2022/09/19/ 02:07:27,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,0,0,38,1,134,80,130,0
2022/09/19/ 02:07:27,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-5,0,0,39,1,134,80,130,0
2022/09/19/ 02:07:28,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,0,0,37,1,134,80,130,0
