Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/18/ 23:43:51,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,39,1,134,50,130,0
2022/09/18/ 23:43:51,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,37,1,134,50,130,0
2022/09/18/ 23:43:52,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,38,1,134,50,130,0
2022/09/18/ 23:43:52,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,39,1,134,50,130,0
2022/09/18/ 23:43:53,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-1,-2,0,37,1,134,50,130,0
2022/09/18/ 23:43:53,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-1,-2,0,38,1,134,50,130,0
2022/09/18/ 23:43:54,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,39,1,134,50,130,0
2022/09/18/ 23:43:54,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-1,-2,0,37,1,134,50,130,0
2022/09/18/ 23:43:55,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,38,1,134,50,130,0
2022/09/18/ 23:43:55,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-1,-2,0,39,1,134,50,130,0
2022/09/18/ 23:43:56,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:43:56,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:43:56,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:43:57,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:43:57,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:43:58,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:43:58,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:43:59,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:43:59,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:44:00,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:44:00,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-4,0,37,1,134,50,130,0
2022/09/18/ 23:44:01,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:01,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-4,0,39,1,134,50,130,0
2022/09/18/ 23:44:02,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:02,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-4,0,39,1,134,50,130,0
2022/09/18/ 23:44:03,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-4,0,37,1,134,50,130,0
2022/09/18/ 23:44:03,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:03,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-4,0,39,1,134,50,130,0
2022/09/18/ 23:44:04,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:44:04,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:05,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:44:05,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:44:06,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:06,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:44:07,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:44:07,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:08,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:44:08,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:44:09,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:44:09,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-3,0,37,1,134,50,130,0
2022/09/18/ 23:44:09,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-3,0,38,1,134,50,130,0
2022/09/18/ 23:44:10,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-3,0,39,1,134,50,130,0
2022/09/18/ 23:44:10,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:11,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-2,0,38,1,134,50,130,0
2022/09/18/ 23:44:11,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:12,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:12,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:13,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:13,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-2,0,38,1,134,50,130,0
2022/09/18/ 23:44:14,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:14,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:15,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-2,0,38,1,134,50,130,0
2022/09/18/ 23:44:15,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:15,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:16,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-2,0,38,1,134,50,130,0
2022/09/18/ 23:44:16,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:17,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:17,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:18,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:18,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-2,0,38,1,134,50,130,0
2022/09/18/ 23:44:19,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-2,-2,0,39,1,134,50,130,0
2022/09/18/ 23:44:19,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-2,0,37,1,134,50,130,0
2022/09/18/ 23:44:20,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-2,-2,0,38,1,134,50,130,0
