Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/18/ 23:49:58,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:49:58,+UUDF:CCF957966B2C,:CCF957966B2C,-59,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:49:59,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-3,0,38,1,134,50,130,0
2022/09/18/ 23:49:59,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:00,+UUDF:CCF957966B2C,:CCF957966B2C,-59,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:01,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:01,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:02,+UUDF:CCF957966B2C,:CCF957966B2C,-54,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:02,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:03,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:03,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:03,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:04,+UUDF:CCF957966B2C,:CCF957966B2C,-54,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:04,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:05,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:06,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:06,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:07,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:07,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:08,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:08,+UUDF:CCF957966B2C,:CCF957966B2C,-54,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:09,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:09,+UUDF:CCF957966B2C,:CCF957966B2C,-54,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:10,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-3,0,38,1,134,50,130,0
2022/09/18/ 23:50:10,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:11,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-3,0,38,1,134,50,130,0
2022/09/18/ 23:50:11,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:12,+UUDF:CCF957966B2C,:CCF957966B2C,-59,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:12,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:13,+UUDF:CCF957966B2C,:CCF957966B2C,-54,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:13,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:14,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:15,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:15,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-3,0,38,1,134,50,130,0
2022/09/18/ 23:50:16,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:16,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:16,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-1,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:17,+UUDF:CCF957966B2C,:CCF957966B2C,-52,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:17,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-1,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:18,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:19,+UUDF:CCF957966B2C,:CCF957966B2C,-52,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:19,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-3,0,38,1,134,50,130,0
2022/09/18/ 23:50:20,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:20,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:21,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:21,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:22,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:22,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:23,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-1,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:23,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-1,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:24,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-1,-3,0,38,1,134,50,130,0
2022/09/18/ 23:50:24,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-1,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:25,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-1,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:25,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-1,-3,0,38,1,134,50,130,0
2022/09/18/ 23:50:26,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-1,-3,0,39,1,134,50,130,0
2022/09/18/ 23:50:26,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-1,-3,0,37,1,134,50,130,0
2022/09/18/ 23:50:27,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:28,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:28,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,-4,0,37,1,134,50,130,0
2022/09/18/ 23:50:28,+UUDF:CCF957966B2C,:CCF957966B2C,-48,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:29,+UUDF:CCF957966B2C,:CCF957966B2C,-51,0,-4,0,38,1,134,50,130,0
2022/09/18/ 23:50:29,+UUDF:CCF957966B2C,:CCF957966B2C,-47,0,-4,0,39,1,134,50,130,0
2022/09/18/ 23:50:30,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,37,1,134,50,130,0
