,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-24,38,38,170,160,1,120
1,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-21,43,37,170,160,1,120
2,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,-21,38,38,170,160,1,120
3,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,-11,44,37,170,160,1,120
4,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-21,38,39,170,160,1,120
5,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-17,44,37,170,160,1,120
6,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-20,44,37,170,160,1,120
7,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-17,44,38,170,160,1,120
8,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-20,47,37,170,160,1,120
9,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-71,-18,47,38,170,160,1,120
10,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-20,47,37,170,160,1,120
11,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-22,-5,39,170,160,1,120
12,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,-23,-1,39,170,160,1,120
13,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-37,4,39,170,160,1,120
14,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,6,39,170,160,1,120
15,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-31,6,39,170,160,1,120
16,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-31,6,39,170,160,1,120
17,2022/12/09/ 18:53:09,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-31,6,39,170,160,1,120
18,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-31,6,39,170,160,1,120
19,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-31,6,39,170,160,1,120
20,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-29,6,39,170,160,1,120
21,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-29,6,39,170,160,1,120
22,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-29,7,39,170,160,1,120
23,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-29,8,39,170,160,1,120
24,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-28,8,39,170,160,1,120
25,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-28,8,39,170,160,1,120
26,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-27,8,39,170,160,1,120
27,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-27,8,39,170,160,1,120
28,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-28,9,39,170,160,1,120
29,2022/12/09/ 18:53:10,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-28,9,39,170,160,1,120
30,2022/12/09/ 18:53:11,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-28,9,39,170,160,1,120
31,2022/12/09/ 18:53:11,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-29,9,39,170,160,1,120
32,2022/12/09/ 18:53:11,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-29,10,39,170,160,1,120
33,2022/12/09/ 18:53:11,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-29,10,39,170,160,1,120
34,2022/12/09/ 18:53:11,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-30,10,39,170,160,1,120
35,2022/12/09/ 18:53:11,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-30,10,39,170,160,1,120
