,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-33,10,37,130,63,1,180
1,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,10,39,130,63,1,180
2,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-33,10,37,130,63,1,180
3,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-33,10,38,130,63,1,180
4,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-33,10,37,130,63,1,180
5,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,-33,10,39,130,63,1,180
6,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-33,10,37,130,63,1,180
7,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-33,10,38,130,63,1,180
8,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,-33,10,37,130,63,1,180
9,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,-33,10,39,130,63,1,180
10,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-33,10,37,130,63,1,180
11,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-23,-29,38,130,63,1,180
12,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-23,-28,37,130,63,1,180
13,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-23,-29,39,130,63,1,180
14,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-23,-29,37,130,63,1,180
15,2022/12/09/ 22:09:31,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-23,-30,39,130,63,1,180
16,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-23,-30,39,130,63,1,180
17,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-23,-30,38,130,63,1,180
18,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-24,-31,39,130,63,1,180
19,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-24,-30,38,130,63,1,180
20,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-23,-29,37,130,63,1,180
21,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-23,-29,38,130,63,1,180
22,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-23,-28,37,130,63,1,180
23,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-29,38,130,63,1,180
24,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-29,38,130,63,1,180
25,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-23,-28,38,130,63,1,180
26,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-28,38,130,63,1,180
27,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-23,-29,39,130,63,1,180
28,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-23,-29,38,130,63,1,180
29,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-23,-30,39,130,63,1,180
30,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-23,-29,37,130,63,1,180
31,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-22,-29,38,130,63,1,180
32,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-47,-23,-29,39,130,63,1,180
33,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-23,-29,39,130,63,1,180
34,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-29,38,130,63,1,180
35,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-22,-29,38,130,63,1,180
36,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-19,-30,38,130,63,1,180
37,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-22,-29,37,130,63,1,180
38,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-52,-23,-30,39,130,63,1,180
39,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-52,-23,-30,39,130,63,1,180
40,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-22,-30,38,130,63,1,180
41,2022/12/09/ 22:09:32,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-50,-22,-30,39,130,63,1,180
42,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-19,-30,38,130,63,1,180
43,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-19,-30,37,130,63,1,180
44,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-19,-30,38,130,63,1,180
45,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-19,-30,39,130,63,1,180
46,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-19,-30,38,130,63,1,180
47,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-19,-30,37,130,63,1,180
48,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-19,-30,38,130,63,1,180
49,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-19,-31,39,130,63,1,180
50,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-19,-31,38,130,63,1,180
51,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-22,-31,37,130,63,1,180
52,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-22,-31,38,130,63,1,180
53,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-22,-32,38,130,63,1,180
54,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-19,-32,38,130,63,1,180
55,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-22,-32,37,130,63,1,180
56,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-22,-32,39,130,63,1,180
57,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-22,-32,39,130,63,1,180
58,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-22,-32,38,130,63,1,180
59,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-47,-22,-32,39,130,63,1,180
60,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-32,38,130,63,1,180
61,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-22,-32,37,130,63,1,180
62,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-22,-32,38,130,63,1,180
63,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-23,-32,39,130,63,1,180
64,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-22,-32,38,130,63,1,180
65,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-22,-32,39,130,63,1,180
66,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-32,38,130,63,1,180
67,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-22,-32,39,130,63,1,180
68,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-32,38,130,63,1,180
69,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-32,38,130,63,1,180
70,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-20,-32,39,130,63,1,180
71,2022/12/09/ 22:09:33,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-32,38,130,63,1,180
72,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-32,38,130,63,1,180
73,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-32,38,130,63,1,180
74,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-32,38,130,63,1,180
75,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-31,38,130,63,1,180
76,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
77,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-20,-31,39,130,63,1,180
78,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
79,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-20,-31,39,130,63,1,180
80,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
81,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-20,-31,39,130,63,1,180
82,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
83,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-20,-31,39,130,63,1,180
84,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
85,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-20,-31,39,130,63,1,180
86,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-20,-31,39,130,63,1,180
87,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
88,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-49,-20,-31,39,130,63,1,180
89,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-31,38,130,63,1,180
90,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-20,-30,37,130,63,1,180
91,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,-20,-30,38,130,63,1,180
92,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-20,-30,39,130,63,1,180
93,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-30,38,130,63,1,180
94,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-20,-30,39,130,63,1,180
95,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-20,-30,37,130,63,1,180
96,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-31,38,130,63,1,180
97,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-20,-30,38,130,63,1,180
98,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-20,-30,38,130,63,1,180
99,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-47,-20,-30,39,130,63,1,180
100,2022/12/09/ 22:09:34,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-20,-30,37,130,63,1,180
101,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,-20,-31,38,130,63,1,180
102,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-23,-31,37,130,63,1,180
103,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-47,-24,-32,39,130,63,1,180
104,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-67,-24,-31,37,130,63,1,180
105,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-26,-32,39,130,63,1,180
106,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-48,-26,-32,39,130,63,1,180
107,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-26,-32,38,130,63,1,180
108,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-24,-32,38,130,63,1,180
109,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-24,-32,37,130,63,1,180
110,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-32,38,130,63,1,180
111,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-32,38,130,63,1,180
112,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-23,-32,38,130,63,1,180
113,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-21,-32,38,130,63,1,180
114,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-23,-32,37,130,63,1,180
115,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-21,-32,38,130,63,1,180
116,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-23,-32,37,130,63,1,180
117,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-21,-32,38,130,63,1,180
118,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-55,-21,-32,38,130,63,1,180
119,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,-21,-32,37,130,63,1,180
120,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-51,-23,-32,39,130,63,1,180
121,2022/12/09/ 22:09:35,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,-22,-30,37,130,63,1,180
