,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-14,-36,37,170,160,0,120
1,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-14,-36,37,170,160,0,120
2,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-14,-36,39,170,160,0,120
3,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-14,-36,37,170,160,0,120
4,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-14,-36,39,170,160,0,120
5,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-14,-36,37,170,160,0,120
6,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,-14,-35,38,170,160,0,120
7,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-14,-35,37,170,160,0,120
8,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-14,-35,39,170,160,0,120
9,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-14,-35,37,170,160,0,120
10,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-14,-35,39,170,160,0,120
11,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,19,-12,38,170,160,0,120
12,2022/12/09/ 18:54:45,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,18,-11,39,170,160,0,120
13,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,19,-11,39,170,160,0,120
14,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,18,-11,38,170,160,0,120
15,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,16,-11,39,170,160,0,120
16,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,10,-11,38,170,160,0,120
17,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-66,10,-11,38,170,160,0,120
18,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,15,-11,39,170,160,0,120
19,2022/12/09/ 18:54:46,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,15,-14,39,170,160,0,120
