,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,39,-7,38,130,228,0,180
1,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,39,-7,38,130,228,0,180
2,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,39,-7,39,130,228,0,180
3,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,39,-7,37,130,228,0,180
4,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,39,-7,37,130,228,0,180
5,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,39,-7,38,130,228,0,180
6,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,39,-7,39,130,228,0,180
7,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,39,-7,37,130,228,0,180
8,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,39,-7,37,130,228,0,180
9,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,39,-7,38,130,228,0,180
10,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,39,-7,39,130,228,0,180
11,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,43,-10,39,130,228,0,180
12,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,43,-11,37,130,228,0,180
13,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-11,38,130,228,0,180
14,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,43,-11,39,130,228,0,180
15,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,44,-11,38,130,228,0,180
16,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,43,-11,39,130,228,0,180
17,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-71,44,-11,37,130,228,0,180
18,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,44,-11,38,130,228,0,180
19,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,44,-10,38,130,228,0,180
20,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,44,-11,39,130,228,0,180
21,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,44,-11,37,130,228,0,180
22,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,44,-11,38,130,228,0,180
23,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,44,-11,37,130,228,0,180
24,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,44,-10,38,130,228,0,180
25,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-11,39,130,228,0,180
26,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,43,-11,37,130,228,0,180
27,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,43,-11,37,130,228,0,180
28,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-65,43,-11,38,130,228,0,180
29,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-11,39,130,228,0,180
30,2022/12/09/ 20:36:47,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,43,-11,37,130,228,0,180
31,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-11,39,130,228,0,180
32,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-10,38,130,228,0,180
33,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,42,-10,39,130,228,0,180
34,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-70,41,-11,37,130,228,0,180
35,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
36,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
37,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,41,-10,39,130,228,0,180
38,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-70,41,-10,37,130,228,0,180
39,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
40,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
41,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,41,-10,39,130,228,0,180
42,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-70,41,-10,37,130,228,0,180
43,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
44,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
45,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,41,-10,39,130,228,0,180
46,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-70,41,-10,37,130,228,0,180
47,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,41,-10,38,130,228,0,180
48,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-71,41,-10,37,130,228,0,180
49,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,42,-10,38,130,228,0,180
50,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,42,-9,39,130,228,0,180
51,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,42,-10,37,130,228,0,180
52,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,43,-10,37,130,228,0,180
53,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-9,38,130,228,0,180
54,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,43,-9,39,130,228,0,180
55,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,43,-9,37,130,228,0,180
56,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,43,-9,37,130,228,0,180
57,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-9,38,130,228,0,180
58,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-9,39,130,228,0,180
59,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,43,-9,38,130,228,0,180
60,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,43,-9,37,130,228,0,180
61,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-8,38,130,228,0,180
62,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,44,-8,39,130,228,0,180
63,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-73,43,-9,37,130,228,0,180
64,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-73,43,-9,37,130,228,0,180
65,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,44,-8,38,130,228,0,180
66,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,43,-9,39,130,228,0,180
67,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-73,43,-9,37,130,228,0,180
68,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-9,39,130,228,0,180
69,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-73,43,-9,37,130,228,0,180
70,2022/12/09/ 20:36:48,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-9,38,130,228,0,180
71,2022/12/09/ 20:36:49,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-9,39,130,228,0,180
72,2022/12/09/ 20:36:49,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-9,38,130,228,0,180
73,2022/12/09/ 20:36:49,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-72,43,-9,37,130,228,0,180
74,2022/12/09/ 20:36:49,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,43,-9,38,130,228,0,180
75,2022/12/09/ 20:36:49,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,43,-9,39,130,228,0,180
76,2022/12/09/ 20:36:49,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-73,43,-9,37,130,228,0,180
