Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 17:19:33,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-18,0,38,1,134,140,100,0
2022/09/22/ 17:19:34,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-2,-18,0,39,1,134,140,100,0
2022/09/22/ 17:19:34,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-1,-18,0,37,1,134,140,100,0
2022/09/22/ 17:19:35,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-18,0,38,1,134,140,100,0
2022/09/22/ 17:19:35,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-2,-18,0,39,1,134,140,100,0
2022/09/22/ 17:19:35,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-1,-18,0,37,1,134,140,100,0
2022/09/22/ 17:19:36,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-18,0,38,1,134,140,100,0
2022/09/22/ 17:19:36,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-2,-18,0,39,1,134,140,100,0
2022/09/22/ 17:19:37,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-18,0,39,1,134,140,100,0
2022/09/22/ 17:19:38,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-2,-18,0,37,1,134,140,100,0
2022/09/22/ 17:19:38,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-18,0,38,1,134,140,100,0
2022/09/22/ 17:19:39,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-2,-17,0,37,1,134,140,100,0
2022/09/22/ 17:19:39,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-17,0,38,1,134,140,100,0
2022/09/22/ 17:19:40,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-2,-18,0,39,1,134,140,100,0
2022/09/22/ 17:19:40,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-2,-17,0,37,1,134,140,100,0
2022/09/22/ 17:19:40,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-18,0,38,1,134,140,100,0
2022/09/22/ 17:19:41,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-2,-18,0,39,1,134,140,100,0
2022/09/22/ 17:19:42,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-2,-18,0,38,1,134,140,100,0
2022/09/22/ 17:19:42,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-2,-18,0,37,1,134,140,100,0
2022/09/22/ 17:19:43,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-2,-18,0,39,1,134,140,100,0
