Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 17:17:36,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-18,0,39,1,134,140,100,0
2022/09/22/ 17:17:37,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-3,-18,0,37,1,134,140,100,0
2022/09/22/ 17:17:37,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-3,-17,0,38,1,134,140,100,0
2022/09/22/ 17:17:37,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-17,0,39,1,134,140,100,0
2022/09/22/ 17:17:38,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-3,-17,0,37,1,134,140,100,0
2022/09/22/ 17:17:38,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-17,0,38,1,134,140,100,0
2022/09/22/ 17:17:39,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-17,0,39,1,134,140,100,0
2022/09/22/ 17:17:39,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-3,-17,0,37,1,134,140,100,0
2022/09/22/ 17:17:40,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-17,0,38,1,134,140,100,0
2022/09/22/ 17:17:40,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-17,0,39,1,134,140,100,0
2022/09/22/ 17:17:41,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:41,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:42,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:42,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:42,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:43,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:43,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-4,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:44,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:44,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:45,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:45,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:46,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:46,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:47,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:47,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:48,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:48,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:48,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:49,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:49,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-6,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:50,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-6,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:50,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:51,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:51,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:52,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:52,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:53,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:53,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:53,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:54,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,-20,0,37,1,134,140,100,0
2022/09/22/ 17:17:54,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,38,1,134,140,100,0
2022/09/22/ 17:17:55,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:55,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-5,-19,0,37,1,134,140,100,0
2022/09/22/ 17:17:56,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,38,1,134,140,100,0
2022/09/22/ 17:17:56,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-20,0,39,1,134,140,100,0
2022/09/22/ 17:17:57,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,38,1,134,140,100,0
2022/09/22/ 17:17:57,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,-19,0,37,1,134,140,100,0
2022/09/22/ 17:17:57,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,38,1,134,140,100,0
2022/09/22/ 17:17:58,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,39,1,134,140,100,0
2022/09/22/ 17:17:58,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,38,1,134,140,100,0
2022/09/22/ 17:17:59,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,39,1,134,140,100,0
2022/09/22/ 17:17:59,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,-19,0,37,1,134,140,100,0
2022/09/22/ 17:18:00,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,39,1,134,140,100,0
2022/09/22/ 17:18:00,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,-19,0,37,1,134,140,100,0
2022/09/22/ 17:18:01,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,38,1,134,140,100,0
2022/09/22/ 17:18:01,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,39,1,134,140,100,0
2022/09/22/ 17:18:02,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-5,-19,0,37,1,134,140,100,0
2022/09/22/ 17:18:02,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-5,-19,0,38,1,134,140,100,0
2022/09/22/ 17:18:02,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-5,-19,0,37,1,134,140,100,0
