Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 14:58:45,+UUDF:CCF957966B2C,:CCF957966B2C,-66,33,-47,0,39,0,134,150,100,1
2022/09/22/ 14:58:45,+UUDF:CCF957966B2C,:CCF957966B2C,-71,33,-47,0,37,0,134,150,100,1
2022/09/22/ 14:58:46,+UUDF:CCF957966B2C,:CCF957966B2C,-66,33,-48,0,39,0,134,150,100,1
2022/09/22/ 14:58:46,+UUDF:CCF957966B2C,:CCF957966B2C,-71,33,-47,0,37,0,134,150,100,1
2022/09/22/ 14:58:46,+UUDF:CCF957966B2C,:CCF957966B2C,-66,33,-47,0,39,0,134,150,100,1
2022/09/22/ 14:58:47,+UUDF:CCF957966B2C,:CCF957966B2C,-66,33,-47,0,39,0,134,150,100,1
2022/09/22/ 14:58:47,+UUDF:CCF957966B2C,:CCF957966B2C,-71,33,-47,0,37,0,134,150,100,1
2022/09/22/ 14:58:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,33,-47,0,38,0,134,150,100,1
2022/09/22/ 14:58:48,+UUDF:CCF957966B2C,:CCF957966B2C,-71,33,-47,0,37,0,134,150,100,1
2022/09/22/ 14:58:49,+UUDF:CCF957966B2C,:CCF957966B2C,-64,33,-47,0,38,0,134,150,100,1
2022/09/22/ 14:58:49,+UUDF:CCF957966B2C,:CCF957966B2C,-66,33,-47,0,39,0,134,150,100,1
2022/09/22/ 14:58:50,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,-35,0,39,0,134,150,100,1
2022/09/22/ 14:58:50,+UUDF:CCF957966B2C,:CCF957966B2C,-83,22,-36,0,37,0,134,150,100,1
2022/09/22/ 14:58:51,+UUDF:CCF957966B2C,:CCF957966B2C,-67,22,-36,0,39,0,134,150,100,1
2022/09/22/ 14:58:51,+UUDF:CCF957966B2C,:CCF957966B2C,-83,22,-36,0,37,0,134,150,100,1
2022/09/22/ 14:58:51,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,-35,0,39,0,134,150,100,1
2022/09/22/ 14:58:52,+UUDF:CCF957966B2C,:CCF957966B2C,-83,22,-35,0,37,0,134,150,100,1
2022/09/22/ 14:58:52,+UUDF:CCF957966B2C,:CCF957966B2C,-70,22,-35,0,38,0,134,150,100,1
2022/09/22/ 14:58:53,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,-35,0,39,0,134,150,100,1
2022/09/22/ 14:58:53,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,-34,0,39,0,134,150,100,1
2022/09/22/ 14:58:54,+UUDF:CCF957966B2C,:CCF957966B2C,-83,22,-35,0,37,0,134,150,100,1
2022/09/22/ 14:58:54,+UUDF:CCF957966B2C,:CCF957966B2C,-70,23,-34,0,38,0,134,150,100,1
2022/09/22/ 14:58:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,23,-34,0,39,0,134,150,100,1
2022/09/22/ 14:58:55,+UUDF:CCF957966B2C,:CCF957966B2C,-70,23,-34,0,38,0,134,150,100,1
2022/09/22/ 14:58:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,-32,0,39,0,134,150,100,1
2022/09/22/ 14:58:56,+UUDF:CCF957966B2C,:CCF957966B2C,-84,23,-34,0,37,0,134,150,100,1
2022/09/22/ 14:58:56,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,-32,0,39,0,134,150,100,1
2022/09/22/ 14:58:57,+UUDF:CCF957966B2C,:CCF957966B2C,-70,23,-34,0,38,0,134,150,100,1
2022/09/22/ 14:58:57,+UUDF:CCF957966B2C,:CCF957966B2C,-66,22,-32,0,39,0,134,150,100,1
2022/09/22/ 14:58:58,+UUDF:CCF957966B2C,:CCF957966B2C,-84,22,-32,0,37,0,134,150,100,1
2022/09/22/ 14:58:58,+UUDF:CCF957966B2C,:CCF957966B2C,-70,23,51,0,38,0,134,150,100,1
2022/09/22/ 14:58:58,+UUDF:CCF957966B2C,:CCF957966B2C,-65,22,52,0,39,0,134,150,100,1
2022/09/22/ 14:58:59,+UUDF:CCF957966B2C,:CCF957966B2C,-70,23,53,0,38,0,134,150,100,1
2022/09/22/ 14:58:59,+UUDF:CCF957966B2C,:CCF957966B2C,-66,22,53,0,39,0,134,150,100,1
2022/09/22/ 14:59:00,+UUDF:CCF957966B2C,:CCF957966B2C,-84,22,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:00,+UUDF:CCF957966B2C,:CCF957966B2C,-69,22,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:01,+UUDF:CCF957966B2C,:CCF957966B2C,-85,23,54,0,37,0,134,150,100,1
2022/09/22/ 14:59:01,+UUDF:CCF957966B2C,:CCF957966B2C,-69,23,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:02,+UUDF:CCF957966B2C,:CCF957966B2C,-67,23,54,0,39,0,134,150,100,1
2022/09/22/ 14:59:02,+UUDF:CCF957966B2C,:CCF957966B2C,-84,23,54,0,37,0,134,150,100,1
2022/09/22/ 14:59:02,+UUDF:CCF957966B2C,:CCF957966B2C,-84,23,54,0,37,0,134,150,100,1
2022/09/22/ 14:59:03,+UUDF:CCF957966B2C,:CCF957966B2C,-70,23,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:03,+UUDF:CCF957966B2C,:CCF957966B2C,-70,24,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:04,+UUDF:CCF957966B2C,:CCF957966B2C,-70,24,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:04,+UUDF:CCF957966B2C,:CCF957966B2C,-83,24,54,0,37,0,134,150,100,1
2022/09/22/ 14:59:05,+UUDF:CCF957966B2C,:CCF957966B2C,-82,24,54,0,37,0,134,150,100,1
2022/09/22/ 14:59:05,+UUDF:CCF957966B2C,:CCF957966B2C,-70,24,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:06,+UUDF:CCF957966B2C,:CCF957966B2C,-82,24,54,0,37,0,134,150,100,1
2022/09/22/ 14:59:06,+UUDF:CCF957966B2C,:CCF957966B2C,-70,24,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:06,+UUDF:CCF957966B2C,:CCF957966B2C,-70,25,54,0,38,0,134,150,100,1
2022/09/22/ 14:59:07,+UUDF:CCF957966B2C,:CCF957966B2C,-81,24,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:07,+UUDF:CCF957966B2C,:CCF957966B2C,-70,25,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:08,+UUDF:CCF957966B2C,:CCF957966B2C,-81,24,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:08,+UUDF:CCF957966B2C,:CCF957966B2C,-70,26,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:09,+UUDF:CCF957966B2C,:CCF957966B2C,-80,24,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:09,+UUDF:CCF957966B2C,:CCF957966B2C,-82,24,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:10,+UUDF:CCF957966B2C,:CCF957966B2C,-69,26,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:10,+UUDF:CCF957966B2C,:CCF957966B2C,-69,26,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:10,+UUDF:CCF957966B2C,:CCF957966B2C,-86,26,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:11,+UUDF:CCF957966B2C,:CCF957966B2C,-68,26,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:11,+UUDF:CCF957966B2C,:CCF957966B2C,-69,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:12,+UUDF:CCF957966B2C,:CCF957966B2C,-88,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:12,+UUDF:CCF957966B2C,:CCF957966B2C,-69,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:13,+UUDF:CCF957966B2C,:CCF957966B2C,-86,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:13,+UUDF:CCF957966B2C,:CCF957966B2C,-69,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:14,+UUDF:CCF957966B2C,:CCF957966B2C,-70,43,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:14,+UUDF:CCF957966B2C,:CCF957966B2C,-83,43,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:14,+UUDF:CCF957966B2C,:CCF957966B2C,-69,43,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:15,+UUDF:CCF957966B2C,:CCF957966B2C,-83,43,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:15,+UUDF:CCF957966B2C,:CCF957966B2C,-82,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:16,+UUDF:CCF957966B2C,:CCF957966B2C,-69,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:16,+UUDF:CCF957966B2C,:CCF957966B2C,-82,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:17,+UUDF:CCF957966B2C,:CCF957966B2C,-69,43,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:17,+UUDF:CCF957966B2C,:CCF957966B2C,-81,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:18,+UUDF:CCF957966B2C,:CCF957966B2C,-80,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:18,+UUDF:CCF957966B2C,:CCF957966B2C,-68,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:18,+UUDF:CCF957966B2C,:CCF957966B2C,-68,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:19,+UUDF:CCF957966B2C,:CCF957966B2C,-79,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:19,+UUDF:CCF957966B2C,:CCF957966B2C,-67,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:20,+UUDF:CCF957966B2C,:CCF957966B2C,-78,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:20,+UUDF:CCF957966B2C,:CCF957966B2C,-67,42,53,0,38,0,134,150,100,1
2022/09/22/ 14:59:21,+UUDF:CCF957966B2C,:CCF957966B2C,-79,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:21,+UUDF:CCF957966B2C,:CCF957966B2C,-79,42,53,0,37,0,134,150,100,1
2022/09/22/ 14:59:22,+UUDF:CCF957966B2C,:CCF957966B2C,-66,42,49,0,38,0,134,150,100,1
