Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/20/ 00:45:36,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-12,32,0,38,0,134,110,130,1
2022/09/20/ 00:45:36,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-12,32,0,39,0,134,110,130,1
2022/09/20/ 00:45:37,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,31,0,38,0,134,110,130,1
2022/09/20/ 00:45:38,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-11,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:38,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,31,0,37,0,134,110,130,1
2022/09/20/ 00:45:39,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,31,0,38,0,134,110,130,1
2022/09/20/ 00:45:39,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-12,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:40,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-12,31,0,37,0,134,110,130,1
2022/09/20/ 00:45:40,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-12,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:40,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,31,0,37,0,134,110,130,1
2022/09/20/ 00:45:41,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,31,0,38,0,134,110,130,1
2022/09/20/ 00:45:42,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-11,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:42,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,37,0,134,110,130,1
2022/09/20/ 00:45:43,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,30,0,38,0,134,110,130,1
2022/09/20/ 00:45:43,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:44,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,30,0,37,0,134,110,130,1
2022/09/20/ 00:45:44,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,38,0,134,110,130,1
2022/09/20/ 00:45:45,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-11,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:45,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,30,0,37,0,134,110,130,1
2022/09/20/ 00:45:45,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-11,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:46,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-11,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:47,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-12,30,0,37,0,134,110,130,1
2022/09/20/ 00:45:47,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,38,0,134,110,130,1
2022/09/20/ 00:45:48,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-12,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,37,0,134,110,130,1
2022/09/20/ 00:45:49,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,38,0,134,110,130,1
2022/09/20/ 00:45:49,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-11,30,0,39,0,134,110,130,1
2022/09/20/ 00:45:49,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,37,0,134,110,130,1
2022/09/20/ 00:45:50,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-12,30,0,38,0,134,110,130,1
2022/09/20/ 00:45:51,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-11,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:51,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-11,31,0,37,0,134,110,130,1
2022/09/20/ 00:45:52,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:52,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,31,0,37,0,134,110,130,1
2022/09/20/ 00:45:53,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-11,31,0,38,0,134,110,130,1
2022/09/20/ 00:45:53,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-11,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:53,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-11,31,0,37,0,134,110,130,1
2022/09/20/ 00:45:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,31,0,38,0,134,110,130,1
2022/09/20/ 00:45:55,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,34,0,37,0,134,110,130,1
2022/09/20/ 00:45:55,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,34,0,38,0,134,110,130,1
2022/09/20/ 00:45:56,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,34,0,39,0,134,110,130,1
2022/09/20/ 00:45:56,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,34,0,37,0,134,110,130,1
2022/09/20/ 00:45:57,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,34,0,38,0,134,110,130,1
2022/09/20/ 00:45:57,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,34,0,39,0,134,110,130,1
2022/09/20/ 00:45:57,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,34,0,37,0,134,110,130,1
2022/09/20/ 00:45:58,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,34,0,38,0,134,110,130,1
2022/09/20/ 00:45:59,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-5,31,0,39,0,134,110,130,1
2022/09/20/ 00:45:59,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:00,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:00,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-5,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:01,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:01,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:01,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:02,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:03,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,32,0,38,0,134,110,130,1
2022/09/20/ 00:46:03,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:04,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,32,0,37,0,134,110,130,1
2022/09/20/ 00:46:04,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,32,0,38,0,134,110,130,1
2022/09/20/ 00:46:05,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-6,32,0,39,0,134,110,130,1
2022/09/20/ 00:46:05,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,32,0,37,0,134,110,130,1
2022/09/20/ 00:46:05,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:06,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:06,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-7,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:07,+UUDF:CCF957966B2C,:CCF957966B2C,-81,0,32,0,39,0,134,110,130,1
2022/09/20/ 00:46:08,+UUDF:CCF957966B2C,:CCF957966B2C,-68,0,32,0,37,0,134,110,130,1
2022/09/20/ 00:46:08,+UUDF:CCF957966B2C,:CCF957966B2C,-66,0,32,0,38,0,134,110,130,1
2022/09/20/ 00:46:09,+UUDF:CCF957966B2C,:CCF957966B2C,-82,0,32,0,39,0,134,110,130,1
2022/09/20/ 00:46:09,+UUDF:CCF957966B2C,:CCF957966B2C,-68,0,32,0,37,0,134,110,130,1
2022/09/20/ 00:46:09,+UUDF:CCF957966B2C,:CCF957966B2C,-66,0,32,0,38,0,134,110,130,1
2022/09/20/ 00:46:10,+UUDF:CCF957966B2C,:CCF957966B2C,-74,0,32,0,39,0,134,110,130,1
2022/09/20/ 00:46:10,+UUDF:CCF957966B2C,:CCF957966B2C,-67,0,32,0,37,0,134,110,130,1
2022/09/20/ 00:46:11,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-1,32,0,38,0,134,110,130,1
2022/09/20/ 00:46:11,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:12,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-2,30,0,39,0,134,110,130,1
2022/09/20/ 00:46:12,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:13,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-2,30,0,39,0,134,110,130,1
2022/09/20/ 00:46:13,+UUDF:CCF957966B2C,:CCF957966B2C,-72,-2,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:13,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:14,+UUDF:CCF957966B2C,:CCF957966B2C,-73,-2,30,0,39,0,134,110,130,1
2022/09/20/ 00:46:14,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:15,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-3,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:16,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-3,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:16,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-3,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:17,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-2,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:17,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-2,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:18,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-3,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:18,+UUDF:CCF957966B2C,:CCF957966B2C,-74,-2,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:18,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-3,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:19,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,26,0,37,0,134,110,130,1
2022/09/20/ 00:46:20,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,26,0,38,0,134,110,130,1
2022/09/20/ 00:46:20,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-12,25,0,39,0,134,110,130,1
2022/09/20/ 00:46:21,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,26,0,37,0,134,110,130,1
2022/09/20/ 00:46:21,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,26,0,38,0,134,110,130,1
2022/09/20/ 00:46:21,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-12,25,0,39,0,134,110,130,1
2022/09/20/ 00:46:22,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,25,0,37,0,134,110,130,1
2022/09/20/ 00:46:22,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-12,26,0,38,0,134,110,130,1
2022/09/20/ 00:46:23,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-9,27,0,39,0,134,110,130,1
2022/09/20/ 00:46:24,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-9,27,0,37,0,134,110,130,1
2022/09/20/ 00:46:24,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-9,28,0,38,0,134,110,130,1
2022/09/20/ 00:46:25,+UUDF:CCF957966B2C,:CCF957966B2C,-71,-8,27,0,39,0,134,110,130,1
2022/09/20/ 00:46:25,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-8,28,0,37,0,134,110,130,1
2022/09/20/ 00:46:25,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-8,29,0,38,0,134,110,130,1
2022/09/20/ 00:46:26,+UUDF:CCF957966B2C,:CCF957966B2C,-70,-8,29,0,39,0,134,110,130,1
2022/09/20/ 00:46:26,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-8,28,0,37,0,134,110,130,1
2022/09/20/ 00:46:27,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-8,29,0,38,0,134,110,130,1
2022/09/20/ 00:46:28,+UUDF:CCF957966B2C,:CCF957966B2C,-67,0,33,0,37,0,134,110,130,1
2022/09/20/ 00:46:28,+UUDF:CCF957966B2C,:CCF957966B2C,-62,0,33,0,38,0,134,110,130,1
2022/09/20/ 00:46:29,+UUDF:CCF957966B2C,:CCF957966B2C,-74,0,33,0,39,0,134,110,130,1
2022/09/20/ 00:46:29,+UUDF:CCF957966B2C,:CCF957966B2C,-66,0,33,0,37,0,134,110,130,1
2022/09/20/ 00:46:30,+UUDF:CCF957966B2C,:CCF957966B2C,-62,0,33,0,38,0,134,110,130,1
2022/09/20/ 00:46:30,+UUDF:CCF957966B2C,:CCF957966B2C,-74,0,33,0,39,0,134,110,130,1
2022/09/20/ 00:46:30,+UUDF:CCF957966B2C,:CCF957966B2C,-66,0,33,0,37,0,134,110,130,1
2022/09/20/ 00:46:31,+UUDF:CCF957966B2C,:CCF957966B2C,-63,0,33,0,38,0,134,110,130,1
2022/09/20/ 00:46:31,+UUDF:CCF957966B2C,:CCF957966B2C,-74,0,33,0,39,0,134,110,130,1
2022/09/20/ 00:46:32,+UUDF:CCF957966B2C,:CCF957966B2C,-67,1,31,0,37,0,134,110,130,1
2022/09/20/ 00:46:33,+UUDF:CCF957966B2C,:CCF957966B2C,-65,1,31,0,38,0,134,110,130,1
2022/09/20/ 00:46:33,+UUDF:CCF957966B2C,:CCF957966B2C,-71,1,31,0,39,0,134,110,130,1
2022/09/20/ 00:46:33,+UUDF:CCF957966B2C,:CCF957966B2C,-67,1,31,0,37,0,134,110,130,1
