Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 18:59:56,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-19,13,0,38,0,134,130,100,1
2022/09/22/ 18:59:57,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-19,13,0,39,0,134,130,100,1
2022/09/22/ 18:59:57,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-19,13,0,37,0,134,130,100,1
2022/09/22/ 18:59:58,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-19,13,0,39,0,134,130,100,1
2022/09/22/ 18:59:58,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-19,13,0,37,0,134,130,100,1
2022/09/22/ 18:59:59,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-19,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:00,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-20,14,0,37,0,134,130,100,1
2022/09/22/ 19:00:00,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-20,14,0,39,0,134,130,100,1
2022/09/22/ 19:00:00,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-20,14,0,37,0,134,130,100,1
2022/09/22/ 19:00:01,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-20,14,0,38,0,134,130,100,1
2022/09/22/ 19:00:01,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-20,14,0,37,0,134,130,100,1
2022/09/22/ 19:00:02,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-20,14,0,38,0,134,130,100,1
2022/09/22/ 19:00:02,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-20,14,0,39,0,134,130,100,1
2022/09/22/ 19:00:03,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-20,14,0,37,0,134,130,100,1
2022/09/22/ 19:00:03,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-20,14,0,37,0,134,130,100,1
2022/09/22/ 19:00:04,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-21,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:04,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-21,13,0,39,0,134,130,100,1
2022/09/22/ 19:00:05,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-21,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:05,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-21,13,0,39,0,134,130,100,1
2022/09/22/ 19:00:06,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-21,13,0,37,0,134,130,100,1
2022/09/22/ 19:00:06,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-21,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:07,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-21,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:07,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-21,12,0,39,0,134,130,100,1
2022/09/22/ 19:00:08,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-20,13,0,39,0,134,130,100,1
2022/09/22/ 19:00:08,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-20,13,0,37,0,134,130,100,1
2022/09/22/ 19:00:09,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-20,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:09,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-20,13,0,39,0,134,130,100,1
2022/09/22/ 19:00:10,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-20,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:10,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-20,13,0,39,0,134,130,100,1
2022/09/22/ 19:00:11,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-19,13,0,37,0,134,130,100,1
2022/09/22/ 19:00:11,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-19,13,0,38,0,134,130,100,1
2022/09/22/ 19:00:12,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-19,13,0,39,0,134,130,100,1
2022/09/22/ 19:00:12,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,12,0,37,0,134,130,100,1
2022/09/22/ 19:00:13,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-16,12,0,38,0,134,130,100,1
2022/09/22/ 19:00:13,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-16,12,0,39,0,134,130,100,1
2022/09/22/ 19:00:14,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-16,11,0,38,0,134,130,100,1
2022/09/22/ 19:00:14,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,12,0,37,0,134,130,100,1
2022/09/22/ 19:00:15,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-15,12,0,38,0,134,130,100,1
2022/09/22/ 19:00:15,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-16,12,0,39,0,134,130,100,1
2022/09/22/ 19:00:16,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-16,12,0,37,0,134,130,100,1
2022/09/22/ 19:00:16,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-16,12,0,39,0,134,130,100,1
2022/09/22/ 19:00:17,+UUDF:CCF957966B2C,:CCF957966B2C,-69,-11,13,0,37,0,134,130,100,1
