Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/27/ 18:54:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:54:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:54:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:54:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:54:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-38,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:54:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-38,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-38,-30,0,38,1,134,65,100,0
2022/09/27/ 18:54:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-38,-30,0,39,1,134,65,100,0
2022/09/27/ 18:54:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-38,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-53,-38,-30,0,39,1,134,65,100,0
2022/09/27/ 18:54:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-38,-30,0,37,1,134,65,100,0
2022/09/27/ 18:54:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-38,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-40,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-40,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-40,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:24,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:24,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-40,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:25,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-40,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:25,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:26,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:26,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-60,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-39,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-63,-39,-30,0,37,1,134,65,100,0
2022/09/27/ 18:55:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
2022/09/27/ 18:55:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-54,-40,-30,0,39,1,134,65,100,0
2022/09/27/ 18:55:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-55,-39,-30,0,38,1,134,65,100,0
