Hora,Antena,Iden_tag,RSSI,Ang_azimuth,Ang_elevacion,RSSI_2,Canal,"LOS(si=1,no=0)",Altura_ant(cm),Distancia_entre_ant_tag(cm),Altura_tag(cm),Error_dato_medido
2022/09/27/ 21:53:45,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:53:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:53:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:53:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:53:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:53:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:53:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:53:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:53:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:53:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:53:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:53:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:53:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:53:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:53:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:53:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:53:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:53:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:53:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:53:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:53:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:53:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:53:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-61,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:13,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:14,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-56,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:15,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:16,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:17,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:18,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:19,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:20,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:21,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:22,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:23,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:24,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:24,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:25,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:25,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:26,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:26,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:27,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:28,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:29,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:30,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:31,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:32,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:33,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:34,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:35,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:36,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:37,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:38,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:39,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:39,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:40,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:41,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:41,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:42,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:42,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:43,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:44,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:45,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:45,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:46,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:47,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:48,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:49,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:50,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:51,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:52,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:53,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:54,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-33,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-33,-22,0,37,1,134,105,100,0
2022/09/27/ 21:54:55,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-33,-22,0,38,1,134,105,100,0
2022/09/27/ 21:54:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-22,0,39,1,134,105,100,0
2022/09/27/ 21:54:56,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:57,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:54:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:58,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:54:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:54:59,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:00,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:01,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-32,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:02,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:03,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-32,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-32,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:04,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:05,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:06,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-31,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:07,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-31,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:08,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-31,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:09,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-59,-31,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-31,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:10,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-58,-31,-23,0,37,1,134,105,100,0
2022/09/27/ 21:55:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-31,-23,0,38,1,134,105,100,0
2022/09/27/ 21:55:11,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-57,-30,-23,0,39,1,134,105,100,0
2022/09/27/ 21:55:12,PID=0403:6015 SER=D200BZVHA,:CCF957966B2C,-62,-30,-23,0,38,1,134,105,100,0
