Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 19:28:34,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-15,-7,0,37,1,134,110,100,0
2022/09/22/ 19:28:35,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-15,-7,0,38,1,134,110,100,0
2022/09/22/ 19:28:35,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-15,-7,0,37,1,134,110,100,0
2022/09/22/ 19:28:36,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-16,-7,0,39,1,134,110,100,0
2022/09/22/ 19:28:36,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-15,-7,0,37,1,134,110,100,0
2022/09/22/ 19:28:36,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-15,-7,0,38,1,134,110,100,0
2022/09/22/ 19:28:37,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-15,-7,0,37,1,134,110,100,0
2022/09/22/ 19:28:37,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-15,-7,0,38,1,134,110,100,0
2022/09/22/ 19:28:38,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-15,-7,0,39,1,134,110,100,0
2022/09/22/ 19:28:38,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-15,-7,0,38,1,134,110,100,0
2022/09/22/ 19:28:39,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-15,-7,0,37,1,134,110,100,0
2022/09/22/ 19:28:39,+UUDF:CCF957966B2C,:CCF957966B2C,-57,7,-22,0,37,1,134,110,100,0
2022/09/22/ 19:28:40,+UUDF:CCF957966B2C,:CCF957966B2C,-56,7,-22,0,38,1,134,110,100,0
2022/09/22/ 19:28:40,+UUDF:CCF957966B2C,:CCF957966B2C,-61,7,-22,0,37,1,134,110,100,0
2022/09/22/ 19:28:40,+UUDF:CCF957966B2C,:CCF957966B2C,-58,7,-22,0,37,1,134,110,100,0
