Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/20/ 21:52:04,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-6,-12,0,37,1,134,170,100,0
2022/09/20/ 21:52:05,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:05,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-6,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:06,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:06,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:07,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:07,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-6,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:08,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:08,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:09,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:09,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-6,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:10,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:10,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,-14,0,37,1,134,170,100,0
2022/09/20/ 21:52:11,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-3,-14,0,38,1,134,170,100,0
2022/09/20/ 21:52:11,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-3,-14,0,37,1,134,170,100,0
2022/09/20/ 21:52:12,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-4,-14,0,38,1,134,170,100,0
2022/09/20/ 21:52:12,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,-14,0,37,1,134,170,100,0
2022/09/20/ 21:52:13,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,-15,0,38,1,134,170,100,0
2022/09/20/ 21:52:13,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-4,-14,0,37,1,134,170,100,0
2022/09/20/ 21:52:14,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-5,-14,0,37,1,134,170,100,0
2022/09/20/ 21:52:15,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:15,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:15,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:16,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:16,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:17,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:17,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-7,-13,0,38,1,134,170,100,0
2022/09/20/ 21:52:18,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-7,-13,0,37,1,134,170,100,0
2022/09/20/ 21:52:19,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-6,-14,0,37,1,134,170,100,0
2022/09/20/ 21:52:19,+UUDF:CCF957966B2C,:CCF957966B2C,-64,-6,-14,0,38,1,134,170,100,0
