Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/20/ 02:10:19,+UUDF:CCF957966B2C,:CCF957966B2C,-55,4,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:19,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:19,+UUDF:CCF957966B2C,:CCF957966B2C,-61,4,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:20,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:20,+UUDF:CCF957966B2C,:CCF957966B2C,-60,3,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:21,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:21,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:22,+UUDF:CCF957966B2C,:CCF957966B2C,-61,3,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:22,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:23,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:23,+UUDF:CCF957966B2C,:CCF957966B2C,-58,3,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:23,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:24,+UUDF:CCF957966B2C,:CCF957966B2C,-61,3,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:24,+UUDF:CCF957966B2C,:CCF957966B2C,-61,2,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:25,+UUDF:CCF957966B2C,:CCF957966B2C,-56,2,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:25,+UUDF:CCF957966B2C,:CCF957966B2C,-56,2,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:26,+UUDF:CCF957966B2C,:CCF957966B2C,-61,2,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:26,+UUDF:CCF957966B2C,:CCF957966B2C,-56,2,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:27,+UUDF:CCF957966B2C,:CCF957966B2C,-61,2,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:27,+UUDF:CCF957966B2C,:CCF957966B2C,-56,2,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:28,+UUDF:CCF957966B2C,:CCF957966B2C,-56,2,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:28,+UUDF:CCF957966B2C,:CCF957966B2C,-56,2,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:28,+UUDF:CCF957966B2C,:CCF957966B2C,-61,2,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:29,+UUDF:CCF957966B2C,:CCF957966B2C,-55,3,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:29,+UUDF:CCF957966B2C,:CCF957966B2C,-61,3,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:30,+UUDF:CCF957966B2C,:CCF957966B2C,-55,3,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:30,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:31,+UUDF:CCF957966B2C,:CCF957966B2C,-61,3,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:31,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:32,+UUDF:CCF957966B2C,:CCF957966B2C,-61,3,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:32,+UUDF:CCF957966B2C,:CCF957966B2C,-55,3,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:32,+UUDF:CCF957966B2C,:CCF957966B2C,-56,3,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:33,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,1,0,38,1,134,140,130,0
2022/09/20/ 02:10:33,+UUDF:CCF957966B2C,:CCF957966B2C,-61,0,1,0,37,1,134,140,130,0
2022/09/20/ 02:10:34,+UUDF:CCF957966B2C,:CCF957966B2C,-55,0,1,0,38,1,134,140,130,0
2022/09/20/ 02:10:34,+UUDF:CCF957966B2C,:CCF957966B2C,-58,0,1,0,39,1,134,140,130,0
2022/09/20/ 02:10:35,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-1,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:35,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:36,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-1,0,0,37,1,134,140,130,0
2022/09/20/ 02:10:36,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-1,0,0,38,1,134,140,130,0
2022/09/20/ 02:10:36,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,0,0,39,1,134,140,130,0
2022/09/20/ 02:10:37,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-1,0,37,1,134,140,130,0
2022/09/20/ 02:10:37,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-1,0,38,1,134,140,130,0
2022/09/20/ 02:10:38,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,-1,0,37,1,134,140,130,0
2022/09/20/ 02:10:38,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-3,-1,0,38,1,134,140,130,0
2022/09/20/ 02:10:39,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,-1,0,39,1,134,140,130,0
2022/09/20/ 02:10:39,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,-2,0,37,1,134,140,130,0
2022/09/20/ 02:10:40,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-3,-2,0,39,1,134,140,130,0
2022/09/20/ 02:10:40,+UUDF:CCF957966B2C,:CCF957966B2C,-60,-4,-2,0,37,1,134,140,130,0
2022/09/20/ 02:10:41,+UUDF:CCF957966B2C,:CCF957966B2C,-59,-1,-5,0,39,1,134,140,130,0
2022/09/20/ 02:10:41,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-1,-5,0,38,1,134,140,130,0
2022/09/20/ 02:10:42,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-1,-5,0,39,1,134,140,130,0
2022/09/20/ 02:10:42,+UUDF:CCF957966B2C,:CCF957966B2C,-60,0,-5,0,37,1,134,140,130,0
2022/09/20/ 02:10:43,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-5,0,38,1,134,140,130,0
2022/09/20/ 02:10:43,+UUDF:CCF957966B2C,:CCF957966B2C,-61,0,-5,0,37,1,134,140,130,0
2022/09/20/ 02:10:44,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-5,0,38,1,134,140,130,0
2022/09/20/ 02:10:44,+UUDF:CCF957966B2C,:CCF957966B2C,-58,0,-5,0,39,1,134,140,130,0
2022/09/20/ 02:10:45,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,-4,0,38,1,134,140,130,0
2022/09/20/ 02:10:45,+UUDF:CCF957966B2C,:CCF957966B2C,-58,4,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:46,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,-4,0,38,1,134,140,130,0
2022/09/20/ 02:10:46,+UUDF:CCF957966B2C,:CCF957966B2C,-58,4,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:47,+UUDF:CCF957966B2C,:CCF957966B2C,-59,4,-4,0,37,1,134,140,130,0
2022/09/20/ 02:10:47,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,-4,0,38,1,134,140,130,0
2022/09/20/ 02:10:48,+UUDF:CCF957966B2C,:CCF957966B2C,-63,4,-4,0,37,1,134,140,130,0
2022/09/20/ 02:10:48,+UUDF:CCF957966B2C,:CCF957966B2C,-57,5,-3,0,38,1,134,140,130,0
2022/09/20/ 02:10:49,+UUDF:CCF957966B2C,:CCF957966B2C,-57,4,-3,0,39,1,134,140,130,0
2022/09/20/ 02:10:50,+UUDF:CCF957966B2C,:CCF957966B2C,-56,8,-5,0,38,1,134,140,130,0
2022/09/20/ 02:10:50,+UUDF:CCF957966B2C,:CCF957966B2C,-60,8,-5,0,37,1,134,140,130,0
2022/09/20/ 02:10:50,+UUDF:CCF957966B2C,:CCF957966B2C,-56,9,-5,0,38,1,134,140,130,0
2022/09/20/ 02:10:51,+UUDF:CCF957966B2C,:CCF957966B2C,-57,9,-5,0,39,1,134,140,130,0
2022/09/20/ 02:10:51,+UUDF:CCF957966B2C,:CCF957966B2C,-60,8,-5,0,37,1,134,140,130,0
2022/09/20/ 02:10:52,+UUDF:CCF957966B2C,:CCF957966B2C,-56,7,-5,0,39,1,134,140,130,0
2022/09/20/ 02:10:52,+UUDF:CCF957966B2C,:CCF957966B2C,-61,7,-5,0,37,1,134,140,130,0
2022/09/20/ 02:10:53,+UUDF:CCF957966B2C,:CCF957966B2C,-56,7,-5,0,38,1,134,140,130,0
2022/09/20/ 02:10:54,+UUDF:CCF957966B2C,:CCF957966B2C,-61,0,-4,0,37,1,134,140,130,0
2022/09/20/ 02:10:54,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,38,1,134,140,130,0
2022/09/20/ 02:10:54,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:55,+UUDF:CCF957966B2C,:CCF957966B2C,-62,0,-4,0,37,1,134,140,130,0
2022/09/20/ 02:10:55,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,38,1,134,140,130,0
2022/09/20/ 02:10:56,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:56,+UUDF:CCF957966B2C,:CCF957966B2C,-62,0,-4,0,37,1,134,140,130,0
2022/09/20/ 02:10:57,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:58,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:58,+UUDF:CCF957966B2C,:CCF957966B2C,-63,0,-4,0,37,1,134,140,130,0
2022/09/20/ 02:10:59,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,38,1,134,140,130,0
2022/09/20/ 02:10:59,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-4,0,39,1,134,140,130,0
2022/09/20/ 02:10:59,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-4,0,38,1,134,140,130,0
2022/09/20/ 02:11:00,+UUDF:CCF957966B2C,:CCF957966B2C,-57,0,-4,0,39,1,134,140,130,0
2022/09/20/ 02:11:00,+UUDF:CCF957966B2C,:CCF957966B2C,-61,0,-4,0,37,1,134,140,130,0
2022/09/20/ 02:11:01,+UUDF:CCF957966B2C,:CCF957966B2C,-56,0,-3,0,38,1,134,140,130,0
2022/09/20/ 02:11:01,+UUDF:CCF957966B2C,:CCF957966B2C,-61,0,-3,0,37,1,134,140,130,0
2022/09/20/ 02:11:02,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-1,-3,0,38,1,134,140,130,0
2022/09/20/ 02:11:03,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-1,-3,0,39,1,134,140,130,0
2022/09/20/ 02:11:03,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-1,-3,0,37,1,134,140,130,0
