Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visi�n libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medici�n
2022/09/19/ 22:19:02,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:03,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:03,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:04,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:05,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:05,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-39,0,38,0,134,100,130,1
2022/09/19/ 22:19:06,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-39,0,39,0,134,100,130,1
2022/09/19/ 22:19:06,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:06,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-39,0,38,0,134,100,130,1
2022/09/19/ 22:19:07,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:07,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:08,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:08,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:09,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:10,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:10,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:11,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:11,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:11,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:12,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:12,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:13,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:14,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:14,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:15,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:15,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:15,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:16,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:16,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:17,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:18,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:18,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:19,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:19,+UUDF:CCF957966B2C,:CCF957966B2C,-64,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:19,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:20,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:20,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:21,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:22,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:22,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:23,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:23,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:24,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:24,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:24,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:25,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:26,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-36,0,39,0,134,100,130,1
2022/09/19/ 22:19:26,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-36,0,37,0,134,100,130,1
2022/09/19/ 22:19:27,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-36,0,39,0,134,100,130,1
2022/09/19/ 22:19:27,+UUDF:CCF957966B2C,:CCF957966B2C,-65,26,-36,0,37,0,134,100,130,1
2022/09/19/ 22:19:28,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-36,0,38,0,134,100,130,1
2022/09/19/ 22:19:28,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-36,0,39,0,134,100,130,1
2022/09/19/ 22:19:28,+UUDF:CCF957966B2C,:CCF957966B2C,-64,26,-36,0,37,0,134,100,130,1
2022/09/19/ 22:19:29,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:30,+UUDF:CCF957966B2C,:CCF957966B2C,-72,26,-36,0,38,0,134,100,130,1
2022/09/19/ 22:19:30,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-36,0,39,0,134,100,130,1
2022/09/19/ 22:19:31,+UUDF:CCF957966B2C,:CCF957966B2C,-65,26,-36,0,37,0,134,100,130,1
2022/09/19/ 22:19:31,+UUDF:CCF957966B2C,:CCF957966B2C,-72,26,-36,0,38,0,134,100,130,1
2022/09/19/ 22:19:32,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-36,0,39,0,134,100,130,1
2022/09/19/ 22:19:32,+UUDF:CCF957966B2C,:CCF957966B2C,-64,26,-36,0,37,0,134,100,130,1
2022/09/19/ 22:19:32,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:33,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-36,0,39,0,134,100,130,1
2022/09/19/ 22:19:34,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:34,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:35,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:35,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:36,+UUDF:CCF957966B2C,:CCF957966B2C,-64,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:36,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:37,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:37,+UUDF:CCF957966B2C,:CCF957966B2C,-64,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:38,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:38,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:39,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:39,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:40,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:40,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:41,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:41,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:42,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:42,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:43,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:43,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:44,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:44,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:45,+UUDF:CCF957966B2C,:CCF957966B2C,-71,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:45,+UUDF:CCF957966B2C,:CCF957966B2C,-68,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:46,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:46,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:47,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:47,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:48,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:49,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:49,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:19:49,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:19:50,+UUDF:CCF957966B2C,:CCF957966B2C,-64,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:51,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:51,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:52,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:52,+UUDF:CCF957966B2C,:CCF957966B2C,-71,26,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:53,+UUDF:CCF957966B2C,:CCF957966B2C,-64,26,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:53,+UUDF:CCF957966B2C,:CCF957966B2C,-71,26,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:53,+UUDF:CCF957966B2C,:CCF957966B2C,-68,26,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,26,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:55,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:56,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:56,+UUDF:CCF957966B2C,:CCF957966B2C,-68,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:57,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:57,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:19:58,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:19:58,+UUDF:CCF957966B2C,:CCF957966B2C,-64,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:19:59,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:19:59,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:20:00,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:20:00,+UUDF:CCF957966B2C,:CCF957966B2C,-71,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:20:01,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:20:01,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:20:02,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-38,0,39,0,134,100,130,1
2022/09/19/ 22:20:02,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-38,0,37,0,134,100,130,1
2022/09/19/ 22:20:02,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-38,0,38,0,134,100,130,1
2022/09/19/ 22:20:03,+UUDF:CCF957966B2C,:CCF957966B2C,-72,25,-37,0,38,0,134,100,130,1
2022/09/19/ 22:20:03,+UUDF:CCF957966B2C,:CCF957966B2C,-69,25,-37,0,39,0,134,100,130,1
2022/09/19/ 22:20:04,+UUDF:CCF957966B2C,:CCF957966B2C,-65,25,-37,0,37,0,134,100,130,1
2022/09/19/ 22:20:04,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:20:05,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:20:05,+UUDF:CCF957966B2C,:CCF957966B2C,-65,24,-37,0,37,0,134,100,130,1
2022/09/19/ 22:20:06,+UUDF:CCF957966B2C,:CCF957966B2C,-72,24,-37,0,38,0,134,100,130,1
2022/09/19/ 22:20:06,+UUDF:CCF957966B2C,:CCF957966B2C,-69,24,-37,0,39,0,134,100,130,1
2022/09/19/ 22:20:06,+UUDF:CCF957966B2C,:CCF957966B2C,-64,24,-37,0,37,0,134,100,130,1
