Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/23/ 17:22:44,+UUDF:CCF957966B2C,:CCF957966B2C,-67,14,-53,0,37,0,134,50,100,1
2022/09/23/ 17:22:45,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:45,+UUDF:CCF957966B2C,:CCF957966B2C,-64,14,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:46,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:46,+UUDF:CCF957966B2C,:CCF957966B2C,-64,14,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:47,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:47,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:48,+UUDF:CCF957966B2C,:CCF957966B2C,-64,14,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:48,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:49,+UUDF:CCF957966B2C,:CCF957966B2C,-67,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:50,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:50,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:50,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:51,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:51,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:52,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:52,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:53,+UUDF:CCF957966B2C,:CCF957966B2C,-66,15,-53,0,37,0,134,50,100,1
2022/09/23/ 17:22:54,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-53,0,38,0,134,50,100,1
2022/09/23/ 17:22:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-53,0,37,0,134,50,100,1
2022/09/23/ 17:22:54,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-53,0,38,0,134,50,100,1
2022/09/23/ 17:22:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-53,0,37,0,134,50,100,1
2022/09/23/ 17:22:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-53,0,37,0,134,50,100,1
2022/09/23/ 17:22:56,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-53,0,38,0,134,50,100,1
2022/09/23/ 17:22:56,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-53,0,37,0,134,50,100,1
2022/09/23/ 17:22:57,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:58,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:58,+UUDF:CCF957966B2C,:CCF957966B2C,-67,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:58,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:22:59,+UUDF:CCF957966B2C,:CCF957966B2C,-66,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:22:59,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:23:00,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:23:00,+UUDF:CCF957966B2C,:CCF957966B2C,-64,15,-52,0,38,0,134,50,100,1
2022/09/23/ 17:23:01,+UUDF:CCF957966B2C,:CCF957966B2C,-66,15,-52,0,37,0,134,50,100,1
2022/09/23/ 17:23:02,+UUDF:CCF957966B2C,:CCF957966B2C,-66,13,50,0,39,0,134,50,100,1
