Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/23/ 17:20:48,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,39,0,134,50,100,1
2022/09/23/ 17:20:48,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-4,-38,0,37,0,134,50,100,1
2022/09/23/ 17:20:49,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,38,0,134,50,100,1
2022/09/23/ 17:20:49,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,39,0,134,50,100,1
2022/09/23/ 17:20:50,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-4,-38,0,37,0,134,50,100,1
2022/09/23/ 17:20:50,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,38,0,134,50,100,1
2022/09/23/ 17:20:50,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,39,0,134,50,100,1
2022/09/23/ 17:20:51,+UUDF:CCF957966B2C,:CCF957966B2C,-67,-4,-38,0,37,0,134,50,100,1
2022/09/23/ 17:20:51,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,38,0,134,50,100,1
2022/09/23/ 17:20:52,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-38,0,39,0,134,50,100,1
2022/09/23/ 17:20:52,+UUDF:CCF957966B2C,:CCF957966B2C,-65,-4,-38,0,37,0,134,50,100,1
2022/09/23/ 17:20:53,+UUDF:CCF957966B2C,:CCF957966B2C,-63,14,-50,0,39,0,134,50,100,1
2022/09/23/ 17:20:53,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,37,0,134,50,100,1
2022/09/23/ 17:20:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,38,0,134,50,100,1
2022/09/23/ 17:20:54,+UUDF:CCF957966B2C,:CCF957966B2C,-63,14,-50,0,39,0,134,50,100,1
2022/09/23/ 17:20:54,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,37,0,134,50,100,1
2022/09/23/ 17:20:55,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,38,0,134,50,100,1
2022/09/23/ 17:20:55,+UUDF:CCF957966B2C,:CCF957966B2C,-63,14,-50,0,39,0,134,50,100,1
2022/09/23/ 17:20:56,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,37,0,134,50,100,1
2022/09/23/ 17:20:56,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,38,0,134,50,100,1
2022/09/23/ 17:20:57,+UUDF:CCF957966B2C,:CCF957966B2C,-63,14,-50,0,39,0,134,50,100,1
2022/09/23/ 17:20:57,+UUDF:CCF957966B2C,:CCF957966B2C,-66,14,-50,0,37,0,134,50,100,1
2022/09/23/ 17:20:58,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-50,0,38,0,134,50,100,1
2022/09/23/ 17:20:58,+UUDF:CCF957966B2C,:CCF957966B2C,-63,14,-50,0,39,0,134,50,100,1
2022/09/23/ 17:20:58,+UUDF:CCF957966B2C,:CCF957966B2C,-65,14,-50,0,37,0,134,50,100,1
2022/09/23/ 17:20:59,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-50,0,38,0,134,50,100,1
2022/09/23/ 17:20:59,+UUDF:CCF957966B2C,:CCF957966B2C,-63,14,-50,0,39,0,134,50,100,1
2022/09/23/ 17:21:00,+UUDF:CCF957966B2C,:CCF957966B2C,-65,15,-50,0,37,0,134,50,100,1
