,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/05/ 08:03:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,-26,-38,37,170,152,0,160
1,2022/12/05/ 08:03:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,-26,-38,38,170,152,0,160
2,2022/12/05/ 08:03:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-58,-26,-38,39,170,152,0,160
3,2022/12/05/ 08:03:26,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,-26,-38,37,170,152,0,160
4,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-68,-26,-38,38,170,152,0,160
5,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-59,-24,-38,39,170,152,0,160
6,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,-24,-38,37,170,152,0,160
7,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-68,-24,-38,38,170,152,0,160
8,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-60,-24,-38,39,170,152,0,160
9,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-76,-24,-38,37,170,152,0,160
10,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-56,-16,-30,39,170,152,0,160
11,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-74,-16,-30,37,170,152,0,160
12,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-69,-16,-30,38,170,152,0,160
13,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-56,-16,-30,39,170,152,0,160
14,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-79,-16,-30,37,170,152,0,160
15,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-68,-16,-30,38,170,152,0,160
16,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-56,-16,-30,39,170,152,0,160
17,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-82,-16,-30,37,170,152,0,160
18,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-67,-16,-30,38,170,152,0,160
19,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-16,-30,39,170,152,0,160
20,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-75,-16,-32,37,170,152,0,160
21,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-16,-32,39,170,152,0,160
22,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-73,-16,-36,37,170,152,0,160
23,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-36,38,170,152,0,160
24,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-16,-36,39,170,152,0,160
25,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-73,-16,-36,37,170,152,0,160
26,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-36,38,170,152,0,160
27,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-16,-36,39,170,152,0,160
28,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-73,-16,-36,37,170,152,0,160
29,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,-16,-36,38,170,152,0,160
30,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-18,-36,39,170,152,0,160
31,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-75,-18,-36,37,170,152,0,160
32,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,-18,-36,38,170,152,0,160
33,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-18,-36,39,170,152,0,160
34,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-75,-20,-38,37,170,152,0,160
35,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-66,-20,-38,38,170,152,0,160
36,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-20,-38,39,170,152,0,160
37,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-76,-20,-38,37,170,152,0,160
38,2022/12/05/ 08:03:27,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-76,-20,-38,37,170,152,0,160
39,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-20,-38,38,170,152,0,160
40,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-53,-20,-36,39,170,152,0,160
41,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-75,-20,-36,37,170,152,0,160
42,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-20,-36,38,170,152,0,160
43,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-20,-36,39,170,152,0,160
44,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-76,-20,-36,37,170,152,0,160
45,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-20,-36,38,170,152,0,160
46,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-53,-20,-34,39,170,152,0,160
47,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-77,-20,-32,37,170,152,0,160
48,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-18,-32,38,170,152,0,160
49,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-18,-32,39,170,152,0,160
50,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,-18,-32,37,170,152,0,160
51,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-18,-32,38,170,152,0,160
52,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-18,-32,39,170,152,0,160
53,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-78,-18,-32,37,170,152,0,160
54,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-18,-32,38,170,152,0,160
55,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-20,-32,39,170,152,0,160
56,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-82,-18,-32,37,170,152,0,160
57,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-63,-18,-32,38,170,152,0,160
58,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-18,-32,39,170,152,0,160
59,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-84,-18,-30,37,170,152,0,160
60,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-16,-30,38,170,152,0,160
61,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-16,-30,39,170,152,0,160
62,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-90,-16,-30,37,170,152,0,160
63,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-30,38,170,152,0,160
64,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-53,-16,-30,39,170,152,0,160
65,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-85,-16,-30,37,170,152,0,160
66,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-30,38,170,152,0,160
67,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-53,-16,-30,39,170,152,0,160
68,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-82,-16,-30,37,170,152,0,160
69,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-32,38,170,152,0,160
70,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-16,-32,39,170,152,0,160
71,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-85,-16,-32,37,170,152,0,160
72,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-32,38,170,152,0,160
73,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-16,-32,39,170,152,0,160
74,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-32,38,170,152,0,160
75,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-16,-32,39,170,152,0,160
76,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-82,-16,-32,37,170,152,0,160
77,2022/12/05/ 08:03:28,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-16,-32,38,170,152,0,160
78,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-16,-32,39,170,152,0,160
79,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-82,-16,-32,37,170,152,0,160
80,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-16,-32,38,170,152,0,160
81,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-16,-32,39,170,152,0,160
82,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-84,-16,-32,37,170,152,0,160
83,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-16,-32,38,170,152,0,160
84,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-53,-16,-32,39,170,152,0,160
85,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-85,-16,-32,37,170,152,0,160
86,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-64,-16,-32,38,170,152,0,160
87,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-53,-16,-32,39,170,152,0,160
88,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-81,-16,-32,37,170,152,0,160
89,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-18,-32,38,170,152,0,160
90,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-54,-18,-32,39,170,152,0,160
91,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-76,-18,-32,37,170,152,0,160
92,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-65,-18,-32,38,170,152,0,160
93,2022/12/05/ 08:03:29,:CCF957966AC9,PID=0403:6015 SER=D200C017A,-55,-18,-32,39,170,152,0,160
