,hora,Id_tag,Id_Ant,RSSI,Ang_azimuth,Ang_elevacion,Canal,Altura_ant(cm),Distancia_entre_ant_tag(cm),Error_dato_medido,Distancia_entre_ant
0,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-8,-37,37,170,120,1,160
1,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,-8,-37,38,170,120,1,160
2,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-9,-37,37,170,120,1,160
3,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,-8,-37,38,170,120,1,160
4,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-9,-37,39,170,120,1,160
5,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-9,-37,37,170,120,1,160
6,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-9,-37,39,170,120,1,160
7,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-9,-37,37,170,120,1,160
8,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,-9,-37,38,170,120,1,160
9,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-56,-9,-37,39,170,120,1,160
10,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-57,-9,-37,38,170,120,1,160
11,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-37,-2,39,170,120,1,160
12,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-37,-2,37,170,120,1,160
13,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-36,3,39,170,120,1,160
14,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-61,-36,3,39,170,120,1,160
15,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-36,-2,38,170,120,1,160
16,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,-36,3,37,170,120,1,160
17,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-35,-2,38,170,120,1,160
18,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,-35,3,37,170,120,1,160
19,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-35,-2,38,170,120,1,160
20,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-35,3,39,170,120,1,160
21,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-35,3,39,170,120,1,160
22,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-68,-35,10,37,170,120,1,160
23,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-35,10,37,170,120,1,160
24,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-35,50,38,170,120,1,160
25,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-35,50,37,170,120,1,160
26,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-35,50,38,170,120,1,160
27,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
28,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-34,50,38,170,120,1,160
29,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
30,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-34,50,38,170,120,1,160
31,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
32,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-34,50,38,170,120,1,160
33,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,50,37,170,120,1,160
34,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,50,38,170,120,1,160
35,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,50,37,170,120,1,160
36,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-60,-33,50,39,170,120,1,160
37,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,50,37,170,120,1,160
38,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-64,-34,50,38,170,120,1,160
39,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-33,50,39,170,120,1,160
40,2022/12/05/ 23:29:17,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
41,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,50,39,170,120,1,160
42,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
43,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,50,39,170,120,1,160
44,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
45,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,50,39,170,120,1,160
46,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
47,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,50,39,170,120,1,160
48,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
49,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,50,39,170,120,1,160
50,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
51,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,50,39,170,120,1,160
52,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,50,37,170,120,1,160
53,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,49,39,170,120,1,160
54,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,49,37,170,120,1,160
55,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-33,49,39,170,120,1,160
56,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,49,37,170,120,1,160
57,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-33,49,39,170,120,1,160
58,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,49,37,170,120,1,160
59,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,49,38,170,120,1,160
60,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,49,37,170,120,1,160
61,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,-33,49,39,170,120,1,160
62,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,49,37,170,120,1,160
63,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-62,-34,49,38,170,120,1,160
64,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,49,37,170,120,1,160
65,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,49,37,170,120,1,160
66,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-34,49,38,170,120,1,160
67,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-34,49,37,170,120,1,160
68,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-34,49,39,170,120,1,160
69,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,49,37,170,120,1,160
70,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,-33,49,39,170,120,1,160
71,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-69,-33,49,37,170,120,1,160
72,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,49,38,170,120,1,160
73,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,-33,49,39,170,120,1,160
74,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,-33,49,39,170,120,1,160
75,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,49,38,170,120,1,160
76,2022/12/05/ 23:29:18,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,-33,49,39,170,120,1,160
77,2022/12/05/ 23:29:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,49,38,170,120,1,160
78,2022/12/05/ 23:29:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-58,-33,49,39,170,120,1,160
79,2022/12/05/ 23:29:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,49,38,170,120,1,160
80,2022/12/05/ 23:29:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-59,-33,49,39,170,120,1,160
81,2022/12/05/ 23:29:19,:CCF957966AC9,PID=0403:6015 SER=D200BZVHA,-63,-33,48,38,170,120,1,160
