Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/22/ 13:46:45,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-16,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:46,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-16,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:46,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-16,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:47,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:48,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:48,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-14,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:49,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-14,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:49,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-14,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:49,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-14,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:50,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-14,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:50,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-14,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:51,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-14,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:52,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:52,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:53,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:53,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:53,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:54,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:54,+UUDF:CCF957966B2C,:CCF957966B2C,-57,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:55,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:55,+UUDF:CCF957966B2C,:CCF957966B2C,-61,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:56,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:57,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:57,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:57,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:58,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-14,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:58,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:46:59,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-14,-14,0,37,1,134,160,100,0
2022/09/22/ 13:46:59,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-14,0,38,1,134,160,100,0
2022/09/22/ 13:47:00,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-15,0,38,1,134,160,100,0
2022/09/22/ 13:47:01,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-15,0,37,1,134,160,100,0
2022/09/22/ 13:47:01,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-15,0,38,1,134,160,100,0
2022/09/22/ 13:47:01,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-15,-15,0,37,1,134,160,100,0
2022/09/22/ 13:47:02,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-15,-15,0,38,1,134,160,100,0
