Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/20/ 16:48:56,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-10,-5,0,38,1,134,180,130,0
2022/09/20/ 16:48:57,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-5,0,37,1,134,180,130,0
2022/09/20/ 16:48:57,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-10,-5,0,38,1,134,180,130,0
2022/09/20/ 16:48:57,+UUDF:CCF957966B2C,:CCF957966B2C,-63,-10,-5,0,39,1,134,180,130,0
2022/09/20/ 16:48:58,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-10,-5,0,38,1,134,180,130,0
2022/09/20/ 16:48:58,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-10,-5,0,37,1,134,180,130,0
2022/09/20/ 16:48:59,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-6,0,37,1,134,180,130,0
2022/09/20/ 16:48:59,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-9,-6,0,39,1,134,180,130,0
2022/09/20/ 16:49:00,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-6,0,37,1,134,180,130,0
2022/09/20/ 16:49:00,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-9,-6,0,38,1,134,180,130,0
2022/09/20/ 16:49:01,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-6,0,37,1,134,180,130,0
2022/09/20/ 16:49:01,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-9,-6,0,39,1,134,180,130,0
2022/09/20/ 16:49:01,+UUDF:CCF957966B2C,:CCF957966B2C,-66,-8,-6,0,37,1,134,180,130,0
2022/09/20/ 16:49:02,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-9,-6,0,38,1,134,180,130,0
2022/09/20/ 16:49:02,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-8,-6,0,37,1,134,180,130,0
2022/09/20/ 16:49:03,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-5,0,37,1,134,180,130,0
2022/09/20/ 16:49:03,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-9,-5,0,39,1,134,180,130,0
2022/09/20/ 16:49:04,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-5,0,37,1,134,180,130,0
2022/09/20/ 16:49:04,+UUDF:CCF957966B2C,:CCF957966B2C,-62,-9,-5,0,39,1,134,180,130,0
2022/09/20/ 16:49:05,+UUDF:CCF957966B2C,:CCF957966B2C,-68,-9,-5,0,37,1,134,180,130,0
