Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/23/ 16:38:55,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-29,0,37,1,134,80,100,0
2022/09/23/ 16:38:56,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:38:56,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-29,0,37,1,134,80,100,0
2022/09/23/ 16:38:57,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:38:58,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:38:58,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:38:58,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:38:59,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:38:59,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:00,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:00,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-4,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:01,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:02,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:02,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:02,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:03,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:03,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:04,+UUDF:CCF957966B2C,:CCF957966B2C,-54,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:04,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-3,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:05,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:05,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:06,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
2022/09/23/ 16:39:06,+UUDF:CCF957966B2C,:CCF957966B2C,-58,-4,-29,0,37,1,134,80,100,0
2022/09/23/ 16:39:07,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-3,-29,0,39,1,134,80,100,0
