Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 01:23:11,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,-3,0,38,1,134,70,130,0
2022/09/19/ 01:23:12,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-7,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:13,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-3,0,37,1,134,70,130,0
2022/09/19/ 01:23:13,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-3,0,38,1,134,70,130,0
2022/09/19/ 01:23:14,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-6,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:14,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-3,0,37,1,134,70,130,0
2022/09/19/ 01:23:15,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-6,-3,0,38,1,134,70,130,0
2022/09/19/ 01:23:15,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-6,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:16,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-6,-3,0,37,1,134,70,130,0
2022/09/19/ 01:23:16,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-6,-3,0,38,1,134,70,130,0
2022/09/19/ 01:23:17,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-6,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:18,+UUDF:CCF957966B2C,:CCF957966B2C,-49,-7,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:18,+UUDF:CCF957966B2C,:CCF957966B2C,-55,-7,-3,0,37,1,134,70,130,0
2022/09/19/ 01:23:19,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,-3,0,38,1,134,70,130,0
2022/09/19/ 01:23:19,+UUDF:CCF957966B2C,:CCF957966B2C,-50,-7,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:20,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-7,-3,0,37,1,134,70,130,0
2022/09/19/ 01:23:20,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,-3,0,38,1,134,70,130,0
2022/09/19/ 01:23:21,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,-3,0,39,1,134,70,130,0
2022/09/19/ 01:23:21,+UUDF:CCF957966B2C,:CCF957966B2C,-56,-7,-3,0,37,1,134,70,130,0
2022/09/19/ 01:23:22,+UUDF:CCF957966B2C,:CCF957966B2C,-51,-7,-3,0,38,1,134,70,130,0
