Hora,Antena,iden.Tag,RSSI_1,Ang.Azimuth,Ang.Elevacion,RSSI_2,Canal,"Linea de visión libre(si=1, no=0)","altura de la antena, respecto del nivel del suelo",Distancia entre antena con el tag en cm,Distancia entre el suelo con el tag en cm,Existe un error en la medición
2022/09/19/ 00:33:08,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:09,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:09,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:10,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-5,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:10,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:11,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:12,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:12,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:13,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:13,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:13,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:14,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:14,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:15,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-3,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:16,+UUDF:CCF957966B2C,:CCF957966B2C,-47,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:16,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:17,+UUDF:CCF957966B2C,:CCF957966B2C,-45,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:17,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:18,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:18,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:19,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:19,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-4,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:20,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-4,-4,0,37,1,134,60,130,0
2022/09/19/ 00:33:20,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-3,-4,0,38,1,134,60,130,0
2022/09/19/ 00:33:21,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-3,-4,0,39,1,134,60,130,0
2022/09/19/ 00:33:21,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-3,-5,0,37,1,134,60,130,0
2022/09/19/ 00:33:22,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-3,-5,0,38,1,134,60,130,0
2022/09/19/ 00:33:22,+UUDF:CCF957966B2C,:CCF957966B2C,-46,-3,-5,0,39,1,134,60,130,0
2022/09/19/ 00:33:23,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-3,-5,0,37,1,134,60,130,0
2022/09/19/ 00:33:23,+UUDF:CCF957966B2C,:CCF957966B2C,-52,-4,-5,0,38,1,134,60,130,0
2022/09/19/ 00:33:24,+UUDF:CCF957966B2C,:CCF957966B2C,-48,-3,-5,0,39,1,134,60,130,0
2022/09/19/ 00:33:25,+UUDF:CCF957966B2C,:CCF957966B2C,-53,-3,-4,0,37,1,134,60,130,0
